round,idno,country,party_de,party_fr,party_hu,party_it,party_pl,age,urban,education(yy),activity,source_inc_h,income,satisfaction_inc,source_inc_p,age_group
9,26952,FR,0,88,0,0,0,49,2,15,66,1,8,1,1,25-65
9,26965,FR,0,5,0,0,0,68,3,77,66,4,7,3,4,66+
9,26968,FR,0,7,0,0,0,73,3,12,66,4,8,2,4,66+
9,27090,FR,0,4,0,0,0,40,4,12,66,1,2,2,66,25-65
9,27113,FR,0,11,0,0,0,30,3,4,66,1,2,3,1,25-65
9,27122,FR,0,66,0,0,0,63,1,13,66,4,3,2,66,25-65
9,27134,FR,0,66,0,0,0,29,4,14,66,1,77,2,2,25-65
9,27159,FR,0,66,0,0,0,59,4,17,66,1,6,2,66,25-65
9,27201,FR,0,66,0,0,0,28,4,16,66,1,5,2,1,25-65
9,27222,FR,0,66,0,0,0,23,3,11,66,5,2,3,5,18-24
9,27233,FR,0,66,0,0,0,61,3,16,5,4,2,2,66,25-65
9,27265,FR,0,66,0,0,0,62,5,10,66,4,7,2,4,25-65
9,27304,FR,0,77,0,0,0,55,1,11,66,1,2,3,1,25-65
9,27385,FR,0,11,0,0,0,62,3,10,66,4,2,2,66,25-65
9,27441,FR,0,77,0,0,0,38,1,20,66,1,10,1,1,25-65
9,27479,FR,0,9,0,0,0,31,4,19,66,1,10,1,1,25-65
9,27542,FR,0,66,0,0,0,24,4,16,66,6,1,2,6,18-24
9,27556,FR,0,7,0,0,0,54,3,11,66,1,6,2,66,25-65
9,27557,FR,0,6,0,0,0,57,2,28,66,1,10,1,1,25-65
9,27569,FR,0,6,0,0,0,31,4,19,66,2,7,1,2,25-65
9,27575,FR,0,66,0,0,0,45,4,17,66,1,88,2,66,25-65
9,27620,FR,0,66,0,0,0,36,3,15,66,1,2,2,66,25-65
9,27649,FR,0,66,0,0,0,34,3,19,66,1,8,1,66,25-65
9,27672,FR,0,5,0,0,0,43,4,15,66,1,5,3,1,25-65
9,27698,FR,0,7,0,0,0,72,3,17,66,4,8,1,4,66+
9,27707,FR,0,5,0,0,0,63,5,14,66,4,5,2,4,25-65
9,27718,FR,0,7,0,0,0,70,4,12,66,4,8,2,4,66+
9,27729,FR,0,88,0,0,0,37,2,12,66,1,77,2,1,25-65
9,27732,FR,0,88,0,0,0,88,4,8,66,4,8,2,4,66+
9,27745,FR,0,4,0,0,0,66,4,13,66,4,2,2,66,66+
9,27843,FR,0,88,0,0,0,58,5,15,66,4,77,1,4,25-65
9,27947,FR,0,66,0,0,0,57,1,9,66,1,88,2,1,25-65
9,27978,FR,0,11,0,0,0,34,1,16,66,1,2,2,66,25-65
9,28020,FR,0,66,0,0,0,58,3,9,66,1,2,3,66,25-65
9,28075,FR,0,6,0,0,0,90,2,8,66,4,3,2,4,66+
9,28086,FR,0,66,0,0,0,31,4,19,66,1,8,2,2,25-65
9,28139,FR,0,3,0,0,0,69,3,17,66,4,8,1,4,66+
9,28153,FR,0,66,0,0,0,34,3,8,66,1,8,2,1,25-65
9,28165,FR,0,66,0,0,0,55,2,5,66,4,88,2,4,25-65
9,28178,FR,0,5,0,0,0,51,1,17,66,1,7,1,66,25-65
9,28245,FR,0,7,0,0,0,54,2,14,66,1,9,1,1,25-65
9,28251,FR,0,6,0,0,0,68,4,14,66,4,9,2,4,66+
9,28253,FR,0,11,0,0,0,68,4,6,66,4,1,2,4,66+
9,28273,FR,0,66,0,0,0,34,2,15,66,1,10,2,1,25-65
9,28326,FR,0,88,0,0,0,82,3,88,66,4,1,3,66,66+
9,28372,FR,0,3,0,0,0,65,1,13,66,4,2,2,66,25-65
9,28418,FR,0,66,0,0,0,35,3,19,66,5,2,3,66,25-65
9,28420,FR,0,9,0,0,0,71,2,18,66,1,10,1,1,66+
9,28438,FR,0,4,0,0,0,59,4,10,5,5,1,3,66,25-65
9,28487,FR,0,66,0,0,0,61,4,5,66,6,1,4,66,25-65
9,28498,FR,0,77,0,0,0,44,1,18,66,1,1,1,1,25-65
9,28506,FR,0,4,0,0,0,38,2,15,66,1,9,1,1,25-65
9,28513,FR,0,66,0,0,0,18,4,12,66,1,88,1,6,18-24
9,28517,FR,0,6,0,0,0,48,3,11,66,1,77,2,66,25-65
9,28554,FR,0,7,0,0,0,49,4,16,66,1,8,1,1,25-65
9,28599,FR,0,9,0,0,0,87,1,18,66,4,9,1,4,66+
9,28628,FR,0,5,0,0,0,76,1,9,66,1,2,3,1,66+
9,28633,FR,0,66,0,0,0,45,4,12,66,1,3,2,66,25-65
9,28646,FR,0,5,0,0,0,28,1,17,66,1,4,1,66,25-65
9,28647,FR,0,66,0,0,0,15,4,10,66,6,1,2,9,18-24
9,28690,FR,0,5,0,0,0,79,3,8,66,4,2,2,66,66+
9,28719,FR,0,66,0,0,0,31,2,77,66,77,77,7,66,25-65
9,28726,FR,0,9,0,0,0,35,4,15,66,1,10,2,1,25-65
9,28740,FR,0,66,0,0,0,33,4,19,66,1,9,1,1,25-65
9,28774,FR,0,6,0,0,0,56,4,19,66,1,3,3,66,25-65
9,28803,FR,0,66,0,0,0,17,4,11,66,2,4,1,1,18-24
9,28818,FR,0,10,0,0,0,33,1,19,66,1,10,1,1,25-65
9,28827,FR,0,66,0,0,0,31,3,17,66,1,10,1,1,25-65
9,28872,FR,0,4,0,0,0,57,2,11,66,1,2,2,1,25-65
9,28884,FR,0,66,0,0,0,82,1,9,66,4,2,2,66,66+
9,28888,FR,0,66,0,0,0,52,4,14,66,1,3,4,1,25-65
9,28897,FR,0,66,0,0,0,44,4,14,66,1,2,2,1,25-65
9,28929,FR,0,66,0,0,0,60,4,9,66,4,2,2,4,25-65
9,28947,FR,0,7,0,0,0,70,3,16,66,4,7,1,4,66+
9,28994,FR,0,66,0,0,0,64,2,13,66,4,9,1,4,25-65
9,29002,FR,0,66,0,0,0,29,1,16,66,1,6,1,1,25-65
9,29025,FR,0,66,0,0,0,19,4,13,66,1,7,1,9,18-24
9,29127,FR,0,66,0,0,0,17,4,11,66,1,7,1,9,18-24
9,29164,FR,0,4,0,0,0,24,1,17,66,8,1,2,6,18-24
9,29182,FR,0,4,0,0,0,65,1,10,66,4,1,4,66,25-65
9,29221,FR,0,66,0,0,0,27,4,14,66,1,7,2,1,25-65
9,29265,FR,0,66,0,0,0,40,2,17,66,1,88,1,1,25-65
9,29267,FR,0,66,0,0,0,56,4,13,66,1,5,2,66,25-65
9,29320,FR,0,66,0,0,0,47,1,14,66,1,2,2,66,25-65
9,29379,FR,0,66,0,0,0,63,4,12,66,4,2,3,4,25-65
9,29386,FR,0,4,0,0,0,33,1,13,66,1,77,2,66,25-65
9,29405,FR,0,9,0,0,0,81,3,9,66,4,6,2,4,66+
9,29406,FR,0,9,0,0,0,29,3,11,66,1,3,2,6,25-65
9,29415,FR,0,5,0,0,0,37,4,14,66,1,7,2,1,25-65
9,29469,FR,0,66,0,0,0,34,2,13,66,1,3,3,1,25-65
9,29474,FR,0,3,0,0,0,77,1,18,66,4,5,1,66,66+
9,29477,FR,0,77,0,0,0,66,2,13,66,4,8,2,4,66+
9,29506,FR,0,5,0,0,0,24,3,17,66,1,8,1,1,18-24
9,29516,FR,0,5,0,0,0,25,4,15,66,4,6,1,1,25-65
9,29549,FR,0,66,0,0,0,80,1,5,66,4,77,1,4,66+
9,29576,FR,0,66,0,0,0,65,3,20,66,4,4,2,66,25-65
9,29577,FR,0,66,0,0,0,27,4,13,66,1,7,3,1,25-65
9,29629,FR,0,66,0,0,0,79,1,17,66,4,9,1,66,66+
9,29676,FR,0,66,0,0,0,70,2,13,66,4,10,1,4,66+
9,29787,FR,0,11,0,0,0,51,3,10,66,6,4,3,6,25-65
9,29800,FR,0,66,0,0,0,41,2,12,5,6,4,2,6,25-65
9,29826,FR,0,66,0,0,0,20,3,12,66,88,88,2,1,18-24
9,29840,FR,0,66,0,0,0,56,3,14,66,1,8,2,1,25-65
9,29906,FR,0,7,0,0,0,77,1,22,66,4,8,1,4,66+
9,29923,FR,0,5,0,0,0,80,5,14,66,4,7,1,66,66+
9,29972,FR,0,7,0,0,0,73,4,14,66,4,9,1,4,66+
9,29995,FR,0,66,0,0,0,34,4,11,66,1,3,3,1,25-65
9,29996,FR,0,66,0,0,0,46,3,20,3,5,1,3,5,25-65
9,29997,FR,0,7,0,0,0,69,4,14,66,4,4,2,4,66+
9,30024,FR,0,11,0,0,0,65,2,12,66,4,6,2,4,25-65
9,30029,FR,0,66,0,0,0,63,1,9,66,1,1,2,66,25-65
9,30030,FR,0,7,0,0,0,76,5,18,66,4,5,2,4,66+
9,30033,FR,0,77,0,0,0,60,3,11,66,4,2,3,4,25-65
9,30049,FR,0,7,0,0,0,66,2,17,66,4,9,1,66,66+
9,30059,FR,0,66,0,0,0,61,3,8,66,1,77,3,66,25-65
9,30120,FR,0,66,0,0,0,53,3,16,66,1,4,3,1,25-65
9,30180,FR,0,66,0,0,0,30,2,12,66,1,6,2,1,25-65
9,30191,FR,0,66,0,0,0,50,1,17,66,1,1,2,1,25-65
9,30204,FR,0,7,0,0,0,67,4,14,66,4,1,3,66,66+
9,30217,FR,0,66,0,0,0,50,3,10,66,1,1,3,1,25-65
9,30255,FR,0,5,0,0,0,69,4,8,66,4,6,2,4,66+
9,30261,FR,0,3,0,0,0,36,2,17,66,1,9,1,1,25-65
9,30277,FR,0,66,0,0,0,69,1,15,66,4,2,3,66,66+
9,30279,FR,0,66,0,0,0,32,1,15,66,1,4,1,66,25-65
9,30322,FR,0,88,0,0,0,53,3,14,66,1,6,1,1,25-65
9,30327,FR,0,11,0,0,0,65,2,7,66,4,5,2,4,25-65
9,30331,FR,0,9,0,0,0,84,1,30,66,4,8,1,4,66+
9,30338,FR,0,66,0,0,0,50,4,11,66,1,5,3,1,25-65
9,30370,FR,0,7,0,0,0,51,4,11,66,1,6,1,1,25-65
9,30383,FR,0,77,0,0,0,64,3,15,66,4,77,1,4,25-65
9,30390,FR,0,66,0,0,0,39,4,11,66,1,6,2,1,25-65
9,30408,FR,0,4,0,0,0,63,5,15,66,4,8,1,4,25-65
9,30410,FR,0,7,0,0,0,63,4,12,66,1,10,1,1,25-65
9,30432,FR,0,6,0,0,0,66,3,11,66,4,2,2,4,66+
9,30444,FR,0,7,0,0,0,68,4,10,66,4,8,1,4,66+
9,30492,FR,0,66,0,0,0,43,3,12,66,6,1,3,66,25-65
9,30530,FR,0,66,0,0,0,19,3,12,66,1,9,1,9,18-24
9,30543,FR,0,77,0,0,0,52,2,11,66,1,4,2,1,25-65
9,30597,FR,0,8,0,0,0,39,3,20,66,1,10,1,1,25-65
9,30615,FR,0,5,0,0,0,40,3,14,66,1,2,1,66,25-65
9,30618,FR,0,66,0,0,0,25,1,17,66,1,5,1,66,25-65
9,30645,FR,0,7,0,0,0,54,5,11,66,1,6,2,1,25-65
9,30648,FR,0,9,0,0,0,42,3,14,66,1,8,2,1,25-65
9,30742,FR,0,66,0,0,0,55,3,9,66,6,1,3,66,25-65
9,30819,FR,0,66,0,0,0,39,4,12,66,1,2,3,66,25-65
9,30833,FR,0,77,0,0,0,15,4,11,66,1,77,1,1,18-24
9,30852,FR,0,7,0,0,0,71,4,12,66,1,1,2,4,66+
9,30967,FR,0,5,0,0,0,60,4,12,66,1,4,2,66,25-65
9,30980,FR,0,10,0,0,0,48,1,17,66,1,10,1,1,25-65
9,31001,FR,0,7,0,0,0,64,4,11,66,1,5,1,66,25-65
9,31007,FR,0,66,0,0,0,50,4,14,66,1,7,2,1,25-65
9,31017,FR,0,9,0,0,0,75,2,21,66,4,9,1,4,66+
9,31024,FR,0,3,0,0,0,58,4,12,66,1,7,2,1,25-65
9,31028,FR,0,77,0,0,0,70,1,8,66,4,2,2,4,66+
9,31034,FR,0,5,0,0,0,43,4,22,66,1,77,1,9,25-65
9,31073,FR,0,11,0,0,0,36,2,15,66,1,5,2,1,25-65
9,31088,FR,0,5,0,0,0,35,5,17,66,1,3,2,1,25-65
9,31111,FR,0,4,0,0,0,61,3,12,66,4,6,2,4,25-65
9,31119,FR,0,66,0,0,0,48,4,16,66,1,5,2,1,25-65
9,31163,FR,0,5,0,0,0,67,3,14,66,4,77,2,66,66+
9,31230,FR,0,66,0,0,0,38,3,13,66,4,5,2,4,25-65
9,31231,FR,0,7,0,0,0,64,4,10,66,4,9,2,4,25-65
9,31274,FR,0,11,0,0,0,73,4,9,66,4,2,2,4,66+
9,31293,FR,0,66,0,0,0,53,4,16,66,1,3,2,66,25-65
9,31367,FR,0,3,0,0,0,67,3,16,66,4,7,1,4,66+
9,31378,FR,0,77,0,0,0,77,3,12,66,4,1,3,66,66+
9,31384,FR,0,66,0,0,0,69,4,18,66,2,7,4,66,66+
9,31422,FR,0,77,0,0,0,42,3,15,66,1,77,3,66,25-65
9,31429,FR,0,66,0,0,0,31,3,15,66,1,8,2,1,25-65
9,31452,FR,0,7,0,0,0,37,4,17,66,1,10,1,1,25-65
9,31480,FR,0,66,0,0,0,38,4,12,66,1,6,3,1,25-65
9,31488,FR,0,66,0,0,0,57,3,12,66,1,4,2,66,25-65
9,31493,FR,0,66,0,0,0,31,3,7,66,1,5,3,1,25-65
9,31494,FR,0,88,0,0,0,70,3,5,66,4,2,2,66,66+
9,31505,FR,0,66,0,0,0,32,1,18,66,1,10,1,1,25-65
9,31516,FR,0,88,0,0,0,83,4,8,66,4,2,2,66,66+
9,31521,FR,0,4,0,0,0,36,3,12,66,1,8,1,1,25-65
9,31523,FR,0,66,0,0,0,70,3,10,66,4,2,3,66,66+
9,31543,FR,0,5,0,0,0,62,4,12,66,4,88,2,88,25-65
9,31545,FR,0,9,0,0,0,70,3,17,66,2,10,1,2,66+
9,31572,FR,0,88,0,0,0,65,4,12,66,4,3,2,4,25-65
9,31595,FR,0,66,0,0,0,35,3,17,66,1,8,2,9,25-65
9,31603,FR,0,11,0,0,0,44,3,14,1,1,4,3,1,25-65
9,31626,FR,0,66,0,0,0,36,3,16,66,6,1,3,6,25-65
9,31646,FR,0,4,0,0,0,41,2,17,66,1,4,4,1,25-65
9,31750,FR,0,9,0,0,0,64,3,22,66,2,9,1,2,25-65
9,31785,FR,0,66,0,0,0,35,4,10,66,1,7,2,1,25-65
9,31821,FR,0,9,0,0,0,73,3,19,66,4,9,1,4,66+
9,31827,FR,0,7,0,0,0,67,1,16,66,4,10,1,4,66+
9,31838,FR,0,66,0,0,0,32,1,13,66,1,2,2,66,25-65
9,31869,FR,0,6,0,0,0,64,4,15,66,4,9,1,4,25-65
9,31931,FR,0,66,0,0,0,71,2,77,66,4,2,3,4,66+
9,31966,FR,0,7,0,0,0,45,1,16,66,1,10,1,1,25-65
9,31989,FR,0,3,0,0,0,81,4,88,66,4,1,2,66,66+
9,32031,FR,0,5,0,0,0,78,5,16,66,4,5,1,66,66+
9,32042,FR,0,66,0,0,0,30,3,7,66,1,1,3,1,25-65
9,32079,FR,0,66,0,0,0,55,3,11,66,1,3,2,66,25-65
9,32101,FR,0,7,0,0,0,47,3,24,66,1,10,1,1,25-65
9,32106,FR,0,66,0,0,0,31,3,10,66,1,2,3,66,25-65
9,32107,FR,0,66,0,0,0,38,3,17,66,1,7,2,1,25-65
9,32138,FR,0,66,0,0,0,35,4,12,66,1,4,3,1,25-65
9,32148,FR,0,66,0,0,0,81,3,5,66,4,9,1,4,66+
9,32190,FR,0,7,0,0,0,63,3,17,66,1,10,1,1,25-65
9,32207,FR,0,66,0,0,0,36,3,14,66,1,3,3,1,25-65
9,32226,FR,0,77,0,0,0,65,4,11,66,4,2,2,66,25-65
9,32249,FR,0,11,0,0,0,77,4,7,66,4,3,3,4,66+
9,32272,FR,0,9,0,0,0,80,3,8,66,4,2,1,66,66+
9,32277,FR,0,9,0,0,0,44,5,17,66,1,2,1,1,25-65
9,32290,FR,0,9,0,0,0,41,1,16,66,1,5,2,66,25-65
9,32295,FR,0,9,0,0,0,64,2,12,66,4,5,2,4,25-65
9,32362,FR,0,88,0,0,0,43,4,12,66,1,7,1,1,25-65
9,32431,FR,0,88,0,0,0,45,3,14,1,1,4,3,1,25-65
9,32440,FR,0,5,0,0,0,74,4,18,66,4,9,2,4,66+
9,32443,FR,0,8,0,0,0,83,4,5,66,4,5,1,4,66+
9,32450,FR,0,10,0,0,0,50,3,17,66,1,5,2,1,25-65
9,32469,FR,0,9,0,0,0,61,5,14,66,7,8,1,7,25-65
9,32472,FR,0,5,0,0,0,70,3,13,66,4,4,2,4,66+
9,32476,FR,0,66,0,0,0,16,2,9,66,2,6,2,9,18-24
9,32485,FR,0,66,0,0,0,35,4,15,66,1,5,2,1,25-65
9,32521,FR,0,66,0,0,0,57,4,1,66,1,2,1,1,25-65
9,32524,FR,0,7,0,0,0,67,2,20,66,4,9,1,4,66+
9,32540,FR,0,66,0,0,0,42,1,12,66,1,1,3,66,25-65
9,32552,FR,0,11,0,0,0,50,4,13,66,1,9,1,1,25-65
9,32579,FR,0,11,0,0,0,71,4,8,66,4,3,2,4,66+
9,32611,FR,0,9,0,0,0,77,3,9,66,4,2,2,66,66+
9,32648,FR,0,7,0,0,0,43,4,15,66,1,9,1,1,25-65
9,32660,FR,0,66,0,0,0,63,4,10,66,4,88,3,66,25-65
9,32677,FR,0,8,0,0,0,87,3,12,66,4,6,1,4,66+
9,32679,FR,0,77,0,0,0,76,4,8,66,4,3,3,4,66+
9,32703,FR,0,66,0,0,0,18,1,12,66,8,1,3,8,18-24
9,32727,FR,0,66,0,0,0,21,1,19,66,4,1,3,1,18-24
9,32751,FR,0,66,0,0,0,69,3,88,66,4,88,1,4,66+
9,32754,FR,0,3,0,0,0,90,4,9,66,4,3,2,4,66+
9,32791,FR,0,66,0,0,0,73,4,11,66,4,4,2,66,66+
9,32807,FR,0,66,0,0,0,88,3,88,66,4,77,2,4,66+
9,32820,FR,0,11,0,0,0,58,3,15,66,4,4,1,66,25-65
9,32825,FR,0,5,0,0,0,67,3,11,66,4,8,1,4,66+
9,32836,FR,0,9,0,0,0,61,5,9,66,4,2,2,66,25-65
9,32867,FR,0,66,0,0,0,41,4,16,66,1,5,2,1,25-65
9,32873,FR,0,5,0,0,0,71,4,9,66,4,9,1,4,66+
9,32959,FR,0,88,0,0,0,58,4,13,66,4,9,2,4,25-65
9,32966,FR,0,66,0,0,0,68,3,6,66,4,3,2,4,66+
9,33013,FR,0,66,0,0,0,48,5,12,66,1,2,3,66,25-65
9,33014,FR,0,66,0,0,0,37,4,13,66,5,5,3,5,25-65
9,33036,FR,0,7,0,0,0,51,4,9,66,1,3,3,66,25-65
9,33039,FR,0,11,0,0,0,52,4,12,66,2,10,1,2,25-65
9,33047,FR,0,66,0,0,0,40,3,88,66,1,77,2,66,25-65
9,33133,FR,0,66,0,0,0,48,3,17,66,2,6,2,2,25-65
9,33171,FR,0,7,0,0,0,66,1,11,66,1,7,2,66,66+
9,33196,FR,0,66,0,0,0,51,3,11,66,1,7,1,1,25-65
9,33214,FR,0,9,0,0,0,75,1,17,66,4,3,3,66,66+
9,33225,FR,0,66,0,0,0,46,4,88,66,8,7,1,6,25-65
9,33239,FR,0,6,0,0,0,68,4,11,66,2,1,2,66,66+
9,33240,FR,0,5,0,0,0,32,2,18,66,1,10,1,1,25-65
9,33331,FR,0,9,0,0,0,25,1,13,66,1,2,2,66,25-65
9,33401,FR,0,5,0,0,0,27,4,18,66,1,10,1,1,25-65
9,33419,FR,0,66,0,0,0,87,1,12,66,4,4,2,66,66+
9,33440,FR,0,7,0,0,0,37,2,18,66,1,2,2,66,25-65
9,33444,FR,0,9,0,0,0,76,4,11,66,4,6,3,4,66+
9,33451,FR,0,66,0,0,0,52,3,10,66,4,1,4,66,25-65
9,33485,FR,0,66,0,0,0,58,4,12,66,4,2,3,1,25-65
9,33534,FR,0,5,0,0,0,35,3,14,66,1,8,2,1,25-65
9,33544,FR,0,9,0,0,0,29,1,23,66,1,10,1,66,25-65
9,33565,FR,0,8,0,0,0,66,3,12,66,4,4,2,66,66+
9,33586,FR,0,88,0,0,0,80,3,88,66,4,1,3,66,66+
9,33595,FR,0,66,0,0,0,32,3,88,66,1,77,3,1,25-65
9,33626,FR,0,9,0,0,0,42,4,22,66,1,9,2,1,25-65
9,33659,FR,0,11,0,0,0,66,1,16,66,4,5,2,66,66+
9,33661,FR,0,4,0,0,0,39,3,12,66,1,9,2,1,25-65
9,33674,FR,0,88,0,0,0,56,1,5,66,1,4,3,1,25-65
9,33676,FR,0,88,0,0,0,57,3,10,66,1,7,2,1,25-65
9,33706,FR,0,66,0,0,0,57,3,12,66,1,7,2,1,25-65
9,33708,FR,0,66,0,0,0,55,5,9,66,1,8,3,1,25-65
9,33784,FR,0,66,0,0,0,48,5,10,66,1,3,2,66,25-65
9,33805,FR,0,9,0,0,0,38,2,14,66,1,2,1,1,25-65
9,33840,FR,0,66,0,0,0,52,2,88,66,1,77,3,66,25-65
9,33846,FR,0,7,0,0,0,63,3,18,66,4,9,1,4,25-65
9,33870,FR,0,6,0,0,0,39,1,17,66,1,9,1,1,25-65
9,33905,FR,0,66,0,0,0,47,3,11,66,1,77,3,1,25-65
9,33907,FR,0,5,0,0,0,70,3,8,66,4,3,2,66,66+
9,33939,FR,0,5,0,0,0,72,2,16,66,4,9,1,4,66+
9,33961,FR,0,4,0,0,0,58,4,15,66,1,6,1,66,25-65
9,33973,FR,0,66,0,0,0,17,3,11,66,1,88,1,9,18-24
9,33989,FR,0,77,0,0,0,66,1,13,66,4,2,3,66,66+
9,34010,FR,0,66,0,0,0,45,5,10,66,1,5,3,1,25-65
9,34032,FR,0,12,0,0,0,34,4,10,66,1,3,2,1,25-65
9,34037,FR,0,9,0,0,0,88,1,10,66,4,5,1,66,66+
9,34059,FR,0,66,0,0,0,67,1,88,66,4,1,4,66,66+
9,34090,FR,0,7,0,0,0,72,4,12,66,4,77,1,4,66+
9,34117,FR,0,66,0,0,0,17,4,11,66,1,88,2,9,18-24
9,34126,FR,0,7,0,0,0,68,4,23,66,2,9,1,2,66+
9,34135,FR,0,66,0,0,0,52,5,12,66,1,2,2,9,25-65
9,34169,FR,0,66,0,0,0,79,3,1,66,4,1,2,66,66+
9,34176,FR,0,66,0,0,0,48,3,15,66,4,2,2,2,25-65
9,34258,FR,0,7,0,0,0,74,1,16,66,4,7,2,66,66+
9,34282,FR,0,7,0,0,0,22,3,15,66,1,2,3,66,18-24
9,34344,FR,0,77,0,0,0,42,1,19,66,1,77,2,66,25-65
9,34389,FR,0,9,0,0,0,75,5,11,66,4,2,2,4,66+
9,34413,FR,0,66,0,0,0,55,1,9,66,4,3,2,66,25-65
9,34500,FR,0,66,0,0,0,63,1,12,66,5,1,2,66,25-65
9,34505,FR,0,9,0,0,0,81,4,12,66,3,88,1,4,66+
9,34551,FR,0,66,0,0,0,83,1,8,66,4,2,2,66,66+
9,34563,FR,0,11,0,0,0,63,3,13,66,4,2,2,4,25-65
9,34567,FR,0,66,0,0,0,17,4,11,66,4,1,3,9,18-24
9,34669,FR,0,66,0,0,0,37,4,10,66,1,8,2,1,25-65
9,34710,FR,0,11,0,0,0,67,4,12,66,4,5,2,4,66+
9,34716,FR,0,66,0,0,0,20,4,13,66,1,9,1,1,18-24
9,34776,FR,0,9,0,0,0,78,2,17,66,4,9,1,4,66+
9,34786,FR,0,77,0,0,0,66,4,14,66,3,77,2,3,66+
9,34819,FR,0,7,0,0,0,69,4,27,66,4,10,1,4,66+
9,34860,FR,0,7,0,0,0,73,4,14,66,4,8,1,4,66+
9,34873,FR,0,9,0,0,0,70,4,16,66,1,6,2,1,66+
9,34878,FR,0,66,0,0,0,33,3,13,66,1,4,2,1,25-65
9,34888,FR,0,11,0,0,0,31,2,11,66,1,77,1,1,25-65
9,34897,FR,0,66,0,0,0,26,5,12,66,1,5,2,1,25-65
9,34905,FR,0,7,0,0,0,49,3,12,66,7,6,2,7,25-65
9,34953,FR,0,88,0,0,0,78,1,10,66,4,2,2,66,66+
9,34984,FR,0,66,0,0,0,26,2,16,66,6,1,3,66,25-65
9,35002,FR,0,77,0,0,0,35,3,15,66,1,8,2,1,25-65
9,35013,FR,0,7,0,0,0,90,3,88,66,4,8,1,66,66+
9,35015,FR,0,77,0,0,0,72,1,8,66,4,4,3,4,66+
9,35080,FR,0,77,0,0,0,22,3,11,66,1,88,2,1,18-24
9,35090,FR,0,11,0,0,0,63,4,6,66,1,9,2,1,25-65
9,35107,FR,0,66,0,0,0,28,5,14,66,1,7,2,1,25-65
9,35205,FR,0,66,0,0,0,67,3,8,66,4,2,2,66,66+
9,35220,FR,0,7,0,0,0,56,2,17,66,7,3,3,7,25-65
9,35229,FR,0,6,0,0,0,68,5,20,66,4,3,2,4,66+
9,35234,FR,0,66,0,0,0,29,3,12,66,1,5,2,1,25-65
9,35251,FR,0,66,0,0,0,72,3,9,66,4,2,2,66,66+
9,35257,FR,0,66,0,0,0,20,1,15,66,8,1,3,66,18-24
9,35262,FR,0,88,0,0,0,80,5,10,66,8,1,2,66,66+
9,35283,FR,0,11,0,0,0,42,1,10,66,1,5,3,1,25-65
9,35355,FR,0,66,0,0,0,18,3,12,66,1,1,1,9,18-24
9,35383,FR,0,11,0,0,0,24,4,14,66,1,6,2,1,18-24
9,35389,FR,0,8,0,0,0,61,3,18,66,2,10,1,2,25-65
9,35405,FR,0,77,0,0,0,41,4,15,66,1,77,1,1,25-65
9,35409,FR,0,66,0,0,0,29,4,13,66,2,8,2,6,25-65
9,35411,FR,0,7,0,0,0,77,1,22,66,4,10,1,4,66+
9,35504,FR,0,6,0,0,0,30,3,14,66,1,5,1,1,25-65
9,35579,FR,0,77,0,0,0,76,4,11,66,4,77,3,66,66+
9,35581,FR,0,66,0,0,0,24,1,17,66,1,6,1,1,18-24
9,35584,FR,0,66,0,0,0,44,2,17,66,1,5,1,66,25-65
9,35597,FR,0,66,0,0,0,46,3,16,66,1,9,2,1,25-65
9,35634,FR,0,7,0,0,0,79,3,8,66,4,77,3,77,66+
9,35641,FR,0,88,0,0,0,33,4,18,66,1,8,1,1,25-65
9,35689,FR,0,6,0,0,0,72,4,5,66,4,2,2,66,66+
9,35693,FR,0,6,0,0,0,58,1,11,66,1,7,1,66,25-65
9,35703,FR,0,66,0,0,0,64,4,12,66,4,4,2,4,25-65
9,35709,FR,0,66,0,0,0,45,4,12,66,2,7,2,1,25-65
9,35711,FR,0,7,0,0,0,50,3,14,66,1,10,2,1,25-65
9,35873,FR,0,1,0,0,0,63,4,9,6,4,6,1,66,25-65
9,35887,FR,0,6,0,0,0,57,4,11,66,1,3,2,66,25-65
9,35895,FR,0,9,0,0,0,90,3,11,66,1,3,2,66,66+
9,35933,FR,0,4,0,0,0,56,4,10,66,1,4,3,1,25-65
9,35935,FR,0,66,0,0,0,30,2,13,66,1,9,1,1,25-65
9,35955,FR,0,77,0,0,0,37,3,18,66,1,6,1,1,25-65
9,35965,FR,0,9,0,0,0,36,4,16,66,1,9,1,1,25-65
9,35966,FR,0,6,0,0,0,36,4,16,66,1,8,1,2,25-65
9,35967,FR,0,77,0,0,0,27,3,11,66,5,77,3,66,25-65
9,35971,FR,0,9,0,0,0,65,3,11,66,4,8,1,4,25-65
9,35976,FR,0,66,0,0,0,71,4,6,66,4,1,2,66,66+
9,35983,FR,0,6,0,0,0,80,1,14,66,4,77,1,8,66+
9,36018,FR,0,66,0,0,0,67,3,8,66,4,8,1,66,66+
9,36032,FR,0,66,0,0,0,55,3,10,66,1,88,2,66,25-65
9,36074,FR,0,1,0,0,0,35,4,15,66,1,3,2,1,25-65
9,36107,FR,0,66,0,0,0,73,3,13,66,4,5,2,66,66+
9,36138,FR,0,66,0,0,0,65,4,88,66,4,3,2,66,25-65
9,36163,FR,0,66,0,0,0,19,4,12,66,1,2,3,9,18-24
9,36173,FR,0,66,0,0,0,88,3,7,66,4,2,2,66,66+
