essround,idno,cntry,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,imbgeco,imueclt,imwbcnt,
9,12865,PL,,,,,5,2,3,88,
9,12882,PL,,,,,66,7,7,7,
9,12983,PL,,,,,5,10,10,5,
9,12996,PL,,,,,6,7,7,5,
9,13020,PL,,,,,88,0,88,0,
9,13057,PL,,,,,4,5,5,6,
9,13148,PL,,,,,4,9,8,8,
9,13170,PL,,,,,6,5,5,4,
9,13231,PL,,,,,4,10,10,10,
9,13275,PL,,,,,5,7,7,7,
9,13301,PL,,,,,66,4,4,4,
9,13309,PL,,,,,66,5,5,5,
9,13439,PL,,,,,6,3,3,4,
9,13453,PL,,,,,2,6,6,7,
9,13538,PL,,,,,66,5,5,5,
9,13573,PL,,,,,4,8,8,9,
9,13632,PL,,,,,66,5,9,5,
9,13647,PL,,,,,88,5,4,7,
9,13670,PL,,,,,4,10,10,10,
9,13673,PL,,,,,6,9,8,9,
9,13698,PL,,,,,2,8,6,5,
9,13711,PL,,,,,6,5,7,8,
9,13720,PL,,,,,6,3,5,5,
9,13747,PL,,,,,66,5,4,5,
9,13794,PL,,,,,4,9,10,10,
9,13804,PL,,,,,66,7,7,8,
9,13811,PL,,,,,88,5,5,3,
9,13815,PL,,,,,66,3,3,3,
9,13840,PL,,,,,2,6,8,5,
9,13879,PL,,,,,6,5,5,5,
9,13900,PL,,,,,88,7,7,5,
9,13924,PL,,,,,1,0,0,0,
9,13955,PL,,,,,77,6,6,6,
9,13964,PL,,,,,66,3,4,3,
9,14006,PL,,,,,5,7,2,4,
9,14029,PL,,,,,6,1,1,5,
9,14046,PL,,,,,66,6,9,7,
9,14051,PL,,,,,66,6,7,9,
9,14069,PL,,,,,66,8,7,8,
9,14104,PL,,,,,5,8,10,10,
9,14108,PL,,,,,66,4,2,5,
9,14175,PL,,,,,6,88,88,88,
9,14192,PL,,,,,66,5,5,5,
9,14241,PL,,,,,6,10,10,5,
9,14254,PL,,,,,9,0,10,10,
9,14384,PL,,,,,6,5,6,5,
9,14386,PL,,,,,66,5,5,5,
9,14402,PL,,,,,66,8,5,5,
9,14405,PL,,,,,6,5,5,8,
9,14435,PL,,,,,6,1,2,3,
9,14491,PL,,,,,88,5,5,5,
9,14517,PL,,,,,6,2,2,1,
9,14567,PL,,,,,66,10,7,8,
9,14614,PL,,,,,66,88,5,5,
9,14620,PL,,,,,6,5,5,5,
9,14644,PL,,,,,77,7,7,7,
9,14680,PL,,,,,66,6,7,5,
9,14683,PL,,,,,6,8,8,8,
9,14707,PL,,,,,1,7,3,5,
9,14714,PL,,,,,66,88,88,88,
9,14719,PL,,,,,4,7,6,6,
9,14811,PL,,,,,66,10,6,5,
9,14851,PL,,,,,66,9,9,9,
9,14885,PL,,,,,6,1,3,5,
9,14917,PL,,,,,66,3,6,5,
9,14945,PL,,,,,8,9,9,7,
9,14977,PL,,,,,8,6,6,5,
9,15052,PL,,,,,5,10,8,8,
9,15078,PL,,,,,4,10,10,5,
9,15130,PL,,,,,7,7,7,7,
9,15163,PL,,,,,66,5,7,5,
9,15167,PL,,,,,66,3,5,88,
9,15181,PL,,,,,66,0,5,5,
9,15184,PL,,,,,8,7,6,5,
9,15191,PL,,,,,66,5,7,5,
9,15210,PL,,,,,66,10,9,5,
9,15251,PL,,,,,4,8,9,8,
9,15276,PL,,,,,66,7,8,7,
9,15364,PL,,,,,6,3,7,6,
9,15423,PL,,,,,66,7,3,4,
9,15445,PL,,,,,6,4,5,5,
9,15480,PL,,,,,6,3,3,3,
9,15557,PL,,,,,66,7,5,5,
9,15568,PL,,,,,66,5,4,5,
9,15604,PL,,,,,66,7,5,5,
9,15721,PL,,,,,66,6,3,3,
9,15760,PL,,,,,4,5,4,5,
9,15827,PL,,,,,66,7,5,3,
9,15832,PL,,,,,3,5,6,4,
9,15836,PL,,,,,88,3,3,6,
9,15841,PL,,,,,6,6,0,7,
9,15870,PL,,,,,66,5,10,3,
9,15983,PL,,,,,66,4,6,7,
9,15984,PL,,,,,6,4,4,5,
9,15985,PL,,,,,66,7,88,88,
9,15996,PL,,,,,77,4,5,6,
9,16009,PL,,,,,66,7,5,5,
9,16034,PL,,,,,88,5,5,5,
9,16061,PL,,,,,4,8,5,5,
9,16095,PL,,,,,66,5,2,2,
9,16108,PL,,,,,66,7,6,6,
9,16138,PL,,,,,66,8,9,9,
9,16164,PL,,,,,4,7,7,6,
9,16168,PL,,,,,66,4,5,6,
9,16171,PL,,,,,66,2,2,3,
9,16200,PL,,,,,6,9,7,6,
9,16208,PL,,,,,66,9,10,8,
9,16212,PL,,,,,2,8,7,8,
9,16242,PL,,,,,6,7,7,6,
9,16255,PL,,,,,66,2,2,3,
9,16281,PL,,,,,6,6,5,5,
9,16287,PL,,,,,66,4,5,7,
9,16339,PL,,,,,4,5,6,5,
9,16349,PL,,,,,66,88,5,88,
9,16358,PL,,,,,66,88,88,88,
9,16366,PL,,,,,66,5,6,5,
9,16394,PL,,,,,66,2,88,88,
9,16403,PL,,,,,6,2,0,6,
9,16414,PL,,,,,6,1,1,1,
9,16418,PL,,,,,88,5,5,5,
9,16436,PL,,,,,66,5,88,5,
9,16452,PL,,,,,6,5,5,6,
9,16453,PL,,,,,66,5,88,5,
9,16463,PL,,,,,6,5,88,6,
9,16475,PL,,,,,66,2,5,4,
9,16504,PL,,,,,6,88,3,5,
9,16524,PL,,,,,66,5,2,88,
9,16544,PL,,,,,66,5,4,4,
9,16547,PL,,,,,4,5,5,5,
9,16586,PL,,,,,66,8,7,6,
9,16587,PL,,,,,6,0,3,0,
9,16617,PL,,,,,4,7,3,8,
9,16661,PL,,,,,6,8,7,7,
9,16762,PL,,,,,66,8,8,8,
9,16772,PL,,,,,66,10,4,88,
9,16805,PL,,,,,6,5,5,7,
9,16810,PL,,,,,2,2,5,2,
9,16850,PL,,,,,6,2,3,3,
9,16870,PL,,,,,66,5,4,4,
9,16906,PL,,,,,3,8,5,5,
9,16941,PL,,,,,6,5,3,8,
9,16942,PL,,,,,4,5,8,5,
9,16946,PL,,,,,77,2,2,2,
9,16950,PL,,,,,66,5,5,6,
9,16952,PL,,,,,66,4,6,6,
9,16962,PL,,,,,66,5,5,5,
9,16971,PL,,,,,6,3,4,3,
9,16998,PL,,,,,66,6,88,6,
9,17050,PL,,,,,6,5,5,5,
9,17054,PL,,,,,66,5,7,6,
9,17135,PL,,,,,66,3,3,5,
9,17141,PL,,,,,6,7,5,5,
9,17170,PL,,,,,6,10,10,10,
9,17171,PL,,,,,77,88,88,88,
9,17222,PL,,,,,66,7,2,5,
9,17247,PL,,,,,2,5,5,5,
9,17252,PL,,,,,6,88,88,5,
9,17287,PL,,,,,6,7,8,7,
9,17289,PL,,,,,66,5,4,6,
9,17307,PL,,,,,4,6,6,5,
9,17318,PL,,,,,6,9,8,10,
9,17360,PL,,,,,88,3,3,4,
9,17451,PL,,,,,77,4,2,4,
9,17468,PL,,,,,6,7,6,7,
9,17487,PL,,,,,66,5,5,5,
9,17504,PL,,,,,66,88,5,7,
9,17509,PL,,,,,6,6,6,6,
9,17522,PL,,,,,6,5,5,5,
9,17540,PL,,,,,66,7,8,5,
9,17620,PL,,,,,5,6,6,5,
9,17632,PL,,,,,4,2,3,5,
9,17636,PL,,,,,66,7,0,7,
9,17648,PL,,,,,66,7,2,5,
9,17657,PL,,,,,2,5,6,5,
9,17658,PL,,,,,4,6,8,8,
9,17682,PL,,,,,66,10,10,7,
9,17767,PL,,,,,4,8,9,7,
9,17794,PL,,,,,7,8,9,9,
9,17838,PL,,,,,66,8,5,8,
9,17923,PL,,,,,6,10,8,5,
9,17964,PL,,,,,6,7,7,7,
9,17982,PL,,,,,8,7,7,5,
9,17994,PL,,,,,66,88,88,88,
9,18054,PL,,,,,4,7,6,5,
9,18064,PL,,,,,3,10,10,88,
9,18108,PL,,,,,6,88,6,5,
9,18118,PL,,,,,4,4,5,5,
9,18122,PL,,,,,66,6,6,5,
9,18259,PL,,,,,66,3,3,4,
9,18298,PL,,,,,6,2,2,3,
9,18320,PL,,,,,6,5,5,9,
9,18324,PL,,,,,4,4,4,7,
9,18375,PL,,,,,66,7,10,8,
9,18392,PL,,,,,4,9,10,10,
9,18399,PL,,,,,4,10,10,88,
9,18440,PL,,,,,66,5,3,0,
9,18495,PL,,,,,6,2,4,4,
9,18505,PL,,,,,4,3,3,2,
9,18528,PL,,,,,6,10,88,10,
9,18568,PL,,,,,2,8,8,7,
9,18578,PL,,,,,4,6,6,5,
9,18599,PL,,,,,66,3,4,5,
9,18618,PL,,,,,7,9,10,7,
9,18622,PL,,,,,66,6,7,7,
9,18675,PL,,,,,4,10,10,10,
9,18683,PL,,,,,66,6,7,5,
9,18708,PL,,,,,66,5,5,5,
9,18743,PL,,,,,6,1,5,1,
9,18787,PL,,,,,88,1,1,1,
9,18824,PL,,,,,66,4,5,6,
9,18888,PL,,,,,6,6,7,5,
9,18913,PL,,,,,4,5,7,5,
9,18964,PL,,,,,3,5,2,88,
9,18982,PL,,,,,66,8,8,8,
9,18983,PL,,,,,7,7,5,6,
9,19032,PL,,,,,6,4,5,5,
9,19044,PL,,,,,5,7,6,5,
9,19097,PL,,,,,66,5,10,7,
9,19134,PL,,,,,66,7,6,6,
9,19187,PL,,,,,66,10,2,10,
9,19190,PL,,,,,66,6,5,5,
9,19196,PL,,,,,4,8,8,6,
9,19265,PL,,,,,66,5,10,10,
9,19293,PL,,,,,66,0,4,5,
9,19298,PL,,,,,4,5,5,3,
9,19339,PL,,,,,6,4,4,2,
9,19347,PL,,,,,6,5,5,8,
9,19352,PL,,,,,6,3,5,5,
9,19451,PL,,,,,5,4,4,7,
9,19452,PL,,,,,6,10,5,10,
9,19453,PL,,,,,66,5,5,7,
9,19485,PL,,,,,66,5,6,88,
9,19487,PL,,,,,6,2,9,2,
9,19514,PL,,,,,4,9,10,9,
9,19540,PL,,,,,4,5,9,9,
9,19552,PL,,,,,6,7,5,5,
9,19559,PL,,,,,66,5,7,5,
9,19581,PL,,,,,4,10,10,10,
9,19611,PL,,,,,6,4,5,6,
9,19683,PL,,,,,88,4,4,4,
9,19686,PL,,,,,66,88,5,4,
9,19704,PL,,,,,66,5,4,5,
9,19744,PL,,,,,66,5,7,5,
9,19773,PL,,,,,9,5,5,5,
9,19782,PL,,,,,6,6,6,5,
9,19818,PL,,,,,6,7,7,5,
9,19888,PL,,,,,8,8,7,7,
9,19909,PL,,,,,4,8,10,9,
9,20002,PL,,,,,4,8,6,6,
9,20041,PL,,,,,77,5,8,6,
9,20096,PL,,,,,66,7,9,6,
9,20120,PL,,,,,6,5,5,5,
9,20140,PL,,,,,66,10,0,10,
9,20158,PL,,,,,6,3,3,4,
9,20170,PL,,,,,6,6,5,6,
9,20218,PL,,,,,66,88,88,88,
9,20251,PL,,,,,6,3,2,3,
9,20277,PL,,,,,6,4,7,3,
9,20291,PL,,,,,77,5,5,5,
9,20334,PL,,,,,88,7,6,5,
9,20355,PL,,,,,66,3,2,1,
9,20381,PL,,,,,66,8,10,10,
9,20419,PL,,,,,66,8,5,9,
9,20422,PL,,,,,66,6,8,6,
9,20447,PL,,,,,88,5,5,6,
9,20451,PL,,,,,6,5,4,4,
9,20474,PL,,,,,4,6,7,7,
9,20505,PL,,,,,66,5,0,88,
9,20529,PL,,,,,66,6,6,6,
9,20539,PL,,,,,6,8,8,8,
9,20544,PL,,,,,5,88,88,88,
9,20599,PL,,,,,4,0,0,0,
9,20600,PL,,,,,77,0,0,0,
9,20618,PL,,,,,66,3,4,3,
9,20620,PL,,,,,4,0,0,0,
9,20702,PL,,,,,6,6,6,7,
9,20708,PL,,,,,4,10,8,10,
9,20719,PL,,,,,6,5,5,3,
9,20750,PL,,,,,66,6,7,7,
9,20753,PL,,,,,6,3,5,3,
9,20757,PL,,,,,66,7,10,5,
9,20768,PL,,,,,4,7,7,7,
9,20772,PL,,,,,3,4,4,4,
9,20790,PL,,,,,6,6,6,6,
9,20797,PL,,,,,4,10,10,10,
9,20844,PL,,,,,4,7,7,4,
9,20879,PL,,,,,66,8,6,5,
9,20979,PL,,,,,66,0,0,0,
9,20997,PL,,,,,66,6,5,4,
9,21034,PL,,,,,66,10,10,10,
9,21043,PL,,,,,6,5,5,6,
9,21196,PL,,,,,88,7,9,7,
9,21202,PL,,,,,6,4,5,4,
9,21214,PL,,,,,77,3,2,88,
9,21242,PL,,,,,4,5,6,7,
9,21298,PL,,,,,88,7,5,7,
9,21299,PL,,,,,66,8,8,9,
9,21329,PL,,,,,66,88,88,88,
9,21360,PL,,,,,6,1,1,4,
9,21362,PL,,,,,6,6,5,5,
9,21383,PL,,,,,66,6,6,6,
9,21535,PL,,,,,3,5,88,5,
9,21551,PL,,,,,66,10,10,9,
9,21594,PL,,,,,66,3,2,88,
9,21600,PL,,,,,88,0,0,0,
9,21620,PL,,,,,77,9,9,10,
9,21705,PL,,,,,66,3,3,5,
9,21719,PL,,,,,66,8,9,10,
9,21739,PL,,,,,77,6,6,7,
9,21745,PL,,,,,3,4,5,5,
9,21772,PL,,,,,66,88,88,5,
9,21780,PL,,,,,4,9,10,5,
9,21787,PL,,,,,6,10,10,5,
9,21820,PL,,,,,88,0,3,0,
9,21836,PL,,,,,66,5,5,5,
9,21956,PL,,,,,66,88,88,88,
9,21982,PL,,,,,66,3,4,3,
9,22027,PL,,,,,4,9,9,8,
9,22029,PL,,,,,66,88,5,88,
9,22035,PL,,,,,8,5,8,6,
9,22194,PL,,,,,6,3,5,3,
9,22232,PL,,,,,6,5,7,5,
9,22248,PL,,,,,4,5,88,5,
9,22265,PL,,,,,66,0,1,2,
9,22307,PL,,,,,66,5,7,6,
9,22308,PL,,,,,6,5,5,7,
9,22339,PL,,,,,66,0,0,0,
9,22414,PL,,,,,66,2,1,5,
9,22419,PL,,,,,6,5,5,5,
9,22431,PL,,,,,6,6,6,6,
9,22459,PL,,,,,4,5,5,5,
9,22562,PL,,,,,77,8,8,6,
9,22617,PL,,,,,66,6,5,5,
9,22627,PL,,,,,7,7,9,6,
9,22655,PL,,,,,8,8,10,8,
9,22657,PL,,,,,77,8,8,8,
9,22680,PL,,,,,66,5,88,7,
9,22689,PL,,,,,4,8,8,8,
9,22717,PL,,,,,88,8,4,5,
9,22829,PL,,,,,6,4,5,5,
9,22866,PL,,,,,3,8,8,8,
9,22887,PL,,,,,66,7,7,6,
9,22920,PL,,,,,66,2,5,5,
9,22932,PL,,,,,66,5,5,5,
9,22940,PL,,,,,66,2,2,2,
9,22980,PL,,,,,66,6,6,5,
9,22982,PL,,,,,77,0,4,88,
9,22993,PL,,,,,6,6,5,5,
9,23169,PL,,,,,4,5,0,2,
9,23192,PL,,,,,6,3,5,4,
9,23263,PL,,,,,6,5,5,4,
9,23330,PL,,,,,66,6,7,88,
9,23342,PL,,,,,9,6,7,6,
9,23388,PL,,,,,88,5,88,6,
9,23410,PL,,,,,77,5,5,5,
9,23455,PL,,,,,66,7,2,3,
9,23529,PL,,,,,66,0,0,0,
9,23639,PL,,,,,4,7,8,5,
9,23667,PL,,,,,5,6,6,5,
9,23789,PL,,,,,4,8,5,9,
9,23819,PL,,,,,6,88,88,88,
9,23828,PL,,,,,2,4,5,3,
9,23844,PL,,,,,88,6,6,8,
9,23861,PL,,,,,6,88,6,88,
9,23898,PL,,,,,6,4,5,5,
9,23921,PL,,,,,4,7,5,6,
9,23922,PL,,,,,66,5,88,3,
9,23971,PL,,,,,6,5,10,5,
9,24039,PL,,,,,4,5,7,7,
9,24043,PL,,,,,6,0,88,1,
9,24077,PL,,,,,5,88,88,5,
9,24084,PL,,,,,6,10,88,10,
9,24122,PL,,,,,4,8,9,6,
9,24136,PL,,,,,66,1,8,7,
9,24182,PL,,,,,6,5,5,88,
9,24239,PL,,,,,66,5,2,1,
9,24265,PL,,,,,5,5,5,5,
9,24405,PL,,,,,66,6,5,10,
9,24414,PL,,,,,66,6,8,7,
9,24424,PL,,,,,66,88,3,4,
9,24431,PL,,,,,66,0,0,0,
9,24479,PL,,,,,6,8,8,8,
9,24514,PL,,,,,6,9,8,8,
9,24525,PL,,,,,6,5,5,5,
9,24544,PL,,,,,1,8,3,10,
9,24547,PL,,,,,6,8,6,5,
9,24578,PL,,,,,8,7,5,6,
9,24626,PL,,,,,6,7,6,6,
9,24631,PL,,,,,6,5,3,3,
9,24644,PL,,,,,4,5,5,5,
9,24695,PL,,,,,66,4,2,7,
9,24707,PL,,,,,66,8,9,6,
9,24737,PL,,,,,66,5,3,2,
9,24752,PL,,,,,66,5,5,5,
9,24789,PL,,,,,66,9,9,9,
9,24812,PL,,,,,6,4,5,3,
9,24832,PL,,,,,4,8,10,10,
9,24856,PL,,,,,4,5,5,2,
9,24862,PL,,,,,8,8,8,9,
9,24866,PL,,,,,66,5,10,8,
9,24868,PL,,,,,5,4,7,4,
9,24950,PL,,,,,6,6,4,7,
9,24952,PL,,,,,4,7,5,88,
9,25017,PL,,,,,88,8,7,9,
9,25054,PL,,,,,9,7,5,6,
9,25126,PL,,,,,6,7,88,88,
9,25150,PL,,,,,66,5,8,8,
9,25192,PL,,,,,66,6,5,7,
9,25276,PL,,,,,4,8,7,7,
9,25309,PL,,,,,66,88,88,88,
9,25373,PL,,,,,66,9,10,10,
9,25385,PL,,,,,3,8,7,7,
9,25395,PL,,,,,66,8,7,5,
9,25431,PL,,,,,6,10,10,10,
9,25482,PL,,,,,6,88,88,88,
9,25497,PL,,,,,6,2,3,2,
9,25541,PL,,,,,4,88,7,7,
9,25567,PL,,,,,6,5,5,5,
9,25597,PL,,,,,66,5,10,7,
9,25639,PL,,,,,88,7,5,6,
9,25665,PL,,,,,6,0,88,0,
9,25682,PL,,,,,66,7,7,6,
9,25683,PL,,,,,6,5,5,7,
9,25731,PL,,,,,6,10,10,10,
9,25766,PL,,,,,6,5,5,5,
9,25774,PL,,,,,4,7,6,6,
9,25831,PL,,,,,66,6,5,6,
9,25848,PL,,,,,4,8,3,5,
9,25852,PL,,,,,66,6,7,7,
9,25901,PL,,,,,4,10,10,5,
9,25917,PL,,,,,6,0,1,1,
9,25924,PL,,,,,4,88,5,88,
9,26016,PL,,,,,66,9,88,7,
9,26030,PL,,,,,6,6,7,7,
9,26031,PL,,,,,4,7,10,10,
9,26073,PL,,,,,6,5,5,5,
9,26232,PL,,,,,66,1,0,3,
9,26242,PL,,,,,4,5,7,5,
9,26287,PL,,,,,66,8,7,8,
9,26307,PL,,,,,6,7,8,8,
9,26366,PL,,,,,6,5,5,5,
9,26380,PL,,,,,4,6,7,7,
9,26432,PL,,,,,6,4,0,0,
9,26558,PL,,,,,66,5,88,5,
9,26561,PL,,,,,66,7,10,10,
9,26567,PL,,,,,6,4,5,7,
9,26591,PL,,,,,66,5,5,5,
9,26593,PL,,,,,4,3,5,5,
9,26652,PL,,,,,6,7,8,9,
9,26777,PL,,,,,66,7,6,8,
9,26815,PL,,,,,4,5,6,5,
9,26827,PL,,,,,66,6,6,5,
9,26857,PL,,,,,5,5,4,6,
9,26979,PL,,,,,66,0,5,2,
9,26989,PL,,,,,66,7,7,7,
9,26991,PL,,,,,88,8,8,9,
9,27080,PL,,,,,66,4,5,3,
9,27140,PL,,,,,4,5,7,5,
9,27156,PL,,,,,6,6,7,5,
9,27185,PL,,,,,6,8,8,8,
9,27283,PL,,,,,4,7,7,8,
9,27287,PL,,,,,6,7,7,7,
9,27297,PL,,,,,2,1,88,6,
9,27320,PL,,,,,4,6,2,7,
9,27364,PL,,,,,66,0,0,0,
9,27398,PL,,,,,66,3,2,5,
9,27404,PL,,,,,88,5,2,3,
9,27413,PL,,,,,4,8,8,7,
9,27442,PL,,,,,66,88,3,4,
9,27463,PL,,,,,4,5,8,8,
9,27573,PL,,,,,66,5,5,5,
9,27576,PL,,,,,2,88,88,88,
9,27588,PL,,,,,77,7,7,7,
9,27609,PL,,,,,8,88,5,5,
9,27670,PL,,,,,1,2,4,2,
9,27768,PL,,,,,66,2,5,5,
9,27797,PL,,,,,66,7,5,4,
9,27801,PL,,,,,66,7,8,8,
9,27827,PL,,,,,66,7,6,6,
9,27828,PL,,,,,66,6,3,5,
9,27835,PL,,,,,66,9,7,8,
9,27872,PL,,,,,6,0,2,2,
9,27943,PL,,,,,66,6,6,10,
9,27954,PL,,,,,66,2,5,4,
9,27996,PL,,,,,6,5,5,2,
9,28003,PL,,,,,66,88,88,88,
9,28090,PL,,,,,66,6,5,5,
9,28158,PL,,,,,66,7,7,6,
9,28210,PL,,,,,6,3,5,3,
9,28365,PL,,,,,66,1,88,2,
9,28383,PL,,,,,4,6,2,4,
9,28384,PL,,,,,6,5,5,5,
9,28465,PL,,,,,4,5,7,7,
9,28486,PL,,,,,5,5,5,5,
9,28496,PL,,,,,66,8,8,5,
9,28562,PL,,,,,66,1,5,5,
9,28676,PL,,,,,8,7,7,6,
9,28714,PL,,,,,66,1,2,1,
9,28722,PL,,,,,6,88,6,7,
9,28739,PL,,,,,66,5,5,5,
9,28804,PL,,,,,66,88,6,10,
9,28841,PL,,,,,66,6,6,6,
9,28889,PL,,,,,4,7,8,5,
9,28915,PL,,,,,77,5,7,5,
9,28927,PL,,,,,66,4,4,4,
9,28992,PL,,,,,4,6,5,5,
9,28997,PL,,,,,1,6,6,6,
9,29037,PL,,,,,88,7,8,88,
9,29039,PL,,,,,66,77,88,5,
9,29071,PL,,,,,4,4,5,5,
9,29095,PL,,,,,5,9,7,7,
9,29156,PL,,,,,66,0,0,2,
9,29235,PL,,,,,4,10,10,6,
9,29286,PL,,,,,3,6,8,6,
9,29288,PL,,,,,66,1,2,1,
9,29313,PL,,,,,3,7,4,6,
9,29340,PL,,,,,6,10,0,5,
9,29365,PL,,,,,6,88,88,5,
9,29384,PL,,,,,66,88,5,5,
9,29409,PL,,,,,66,5,5,5,
9,29423,PL,,,,,6,6,8,8,
9,29472,PL,,,,,66,8,8,6,
9,29498,PL,,,,,3,7,7,5,
9,29514,PL,,,,,77,8,8,8,
9,29532,PL,,,,,66,5,5,5,
9,29573,PL,,,,,4,7,4,6,
9,29698,PL,,,,,6,8,8,7,
9,29702,PL,,,,,2,5,5,5,
9,29705,PL,,,,,66,5,6,5,
9,29728,PL,,,,,5,5,6,10,
9,29783,PL,,,,,6,4,6,5,
9,29790,PL,,,,,6,10,0,10,
9,29824,PL,,,,,66,7,7,5,
9,29885,PL,,,,,6,7,4,4,
9,29950,PL,,,,,66,6,6,5,
9,30035,PL,,,,,66,9,8,10,
9,30104,PL,,,,,6,88,6,88,
9,30110,PL,,,,,6,5,5,88,
9,30124,PL,,,,,88,88,88,88,
9,30170,PL,,,,,8,8,10,5,
9,30186,PL,,,,,6,5,8,7,
9,30213,PL,,,,,6,5,6,8,
9,30229,PL,,,,,66,3,5,3,
9,30251,PL,,,,,66,4,2,7,
9,30254,PL,,,,,66,7,6,7,
9,30311,PL,,,,,66,7,8,5,
9,30324,PL,,,,,1,5,6,3,
9,30348,PL,,,,,6,6,2,3,
9,30352,PL,,,,,66,6,5,7,
9,30364,PL,,,,,77,5,8,8,
9,30387,PL,,,,,4,10,10,8,
9,30417,PL,,,,,66,5,5,5,
9,30418,PL,,,,,4,7,8,5,
9,30450,PL,,,,,4,9,4,9,
9,30454,PL,,,,,2,7,6,5,
9,30465,PL,,,,,7,6,5,5,
9,30540,PL,,,,,66,7,7,6,
9,30606,PL,,,,,4,5,7,6,
9,30689,PL,,,,,6,9,8,8,
9,30766,PL,,,,,77,7,7,88,
9,30814,PL,,,,,9,10,10,10,
9,30908,PL,,,,,77,1,1,2,
9,30942,PL,,,,,4,8,7,3,
9,30979,PL,,,,,66,6,6,7,
9,30988,PL,,,,,6,9,8,10,
9,31064,PL,,,,,66,88,88,88,
9,31069,PL,,,,,88,4,88,7,
9,31104,PL,,,,,5,6,7,5,
9,31109,PL,,,,,4,8,6,6,
9,31145,PL,,,,,2,8,8,6,
9,31203,PL,,,,,66,9,10,10,
9,31249,PL,,,,,66,7,7,7,
9,31280,PL,,,,,2,8,88,8,
9,31284,PL,,,,,6,6,3,4,
9,31295,PL,,,,,6,6,7,7,
9,31302,PL,,,,,66,4,5,5,
9,31323,PL,,,,,66,0,5,0,
9,31346,PL,,,,,5,9,9,9,
9,31348,PL,,,,,66,3,5,4,
9,31366,PL,,,,,3,8,8,7,
9,31388,PL,,,,,6,5,5,8,
9,31393,PL,,,,,77,5,5,5,
9,31448,PL,,,,,88,8,8,8,
9,31457,PL,,,,,3,8,5,5,
9,31472,PL,,,,,66,7,8,5,
9,31486,PL,,,,,66,4,3,4,
9,31504,PL,,,,,5,1,2,3,
9,31520,PL,,,,,6,0,0,0,
9,31529,PL,,,,,66,4,4,5,
9,31531,PL,,,,,5,8,88,3,
9,31542,PL,,,,,6,7,8,7,
9,31568,PL,,,,,4,6,6,8,
9,31629,PL,,,,,4,3,5,5,
9,31640,PL,,,,,66,7,7,6,
9,31685,PL,,,,,4,8,9,7,
9,31701,PL,,,,,77,2,2,4,
9,31724,PL,,,,,6,6,6,6,
9,31732,PL,,,,,66,5,8,9,
9,31766,PL,,,,,4,8,8,88,
9,31793,PL,,,,,4,8,9,8,
9,31794,PL,,,,,88,5,5,5,
9,31837,PL,,,,,6,9,8,9,
9,31934,PL,,,,,8,5,8,5,
9,31951,PL,,,,,5,9,7,5,
9,31971,PL,,,,,77,5,6,4,
9,32002,PL,,,,,6,3,3,3,
9,32032,PL,,,,,66,5,3,3,
9,32134,PL,,,,,66,8,7,6,
9,32158,PL,,,,,77,4,8,8,
9,32192,PL,,,,,66,6,8,7,
9,32197,PL,,,,,4,8,6,3,
9,32236,PL,,,,,77,5,6,5,
9,32251,PL,,,,,88,88,7,8,
9,32349,PL,,,,,66,5,5,7,
9,32352,PL,,,,,66,8,8,7,
9,32360,PL,,,,,6,9,5,5,
9,32365,PL,,,,,3,5,8,7,
9,32385,PL,,,,,66,5,5,7,
9,32409,PL,,,,,5,4,6,88,
9,32414,PL,,,,,4,8,4,4,
9,32434,PL,,,,,66,8,9,9,
9,32441,PL,,,,,4,6,7,6,
9,32482,PL,,,,,4,6,6,6,
9,32490,PL,,,,,8,7,7,6,
9,32514,PL,,,,,4,8,8,5,
9,32530,PL,,,,,66,5,5,5,
9,32546,PL,,,,,5,8,88,8,
9,32564,PL,,,,,4,5,7,6,
9,32634,PL,,,,,6,7,6,5,
9,32716,PL,,,,,66,1,88,5,
9,32747,PL,,,,,66,5,7,7,
9,32784,PL,,,,,6,10,8,9,
9,32850,PL,,,,,4,6,7,6,
9,32880,PL,,,,,3,5,7,7,
9,32895,PL,,,,,8,0,2,6,
9,32950,PL,,,,,66,8,8,5,
9,33075,PL,,,,,6,6,5,6,
9,33085,PL,,,,,66,2,2,88,
9,33094,PL,,,,,66,5,5,5,
9,33183,PL,,,,,66,7,8,9,
9,33252,PL,,,,,6,3,10,10,
9,33320,PL,,,,,66,7,7,5,
9,33337,PL,,,,,4,5,5,4,
9,33364,PL,,,,,77,88,88,7,
9,33383,PL,,,,,6,6,6,7,
9,33392,PL,,,,,66,4,8,2,
9,33396,PL,,,,,6,1,1,1,
9,33417,PL,,,,,66,7,6,8,
9,33424,PL,,,,,4,0,0,0,
9,33462,PL,,,,,66,5,0,88,
9,33473,PL,,,,,66,88,88,88,
9,33482,PL,,,,,66,5,10,10,
9,33501,PL,,,,,4,8,8,8,
9,33502,PL,,,,,2,2,1,3,
9,33519,PL,,,,,6,8,5,9,
9,33558,PL,,,,,4,10,10,10,
9,33562,PL,,,,,66,8,9,9,
9,33589,PL,,,,,66,88,88,88,
9,33600,PL,,,,,2,6,3,4,
9,33640,PL,,,,,66,6,7,6,
9,33702,PL,,,,,6,6,5,4,
9,33710,PL,,,,,88,6,8,8,
9,33765,PL,,,,,6,5,7,5,
