essround,idno,cntry,nwspol,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,stfeco,stfedu,stfhlth,
9,33717,CH,905,,,,,,6,88,7,
9,33733,CH,30,,,,,,3,7,5,
9,33737,CH,180,,,,,,8,9,9,
9,33750,CH,30,,,,,,8,9,7,
9,33762,CH,60,,,,,,7,7,7,
9,33765,CH,60,,,,,,9,9,77,
9,33833,CH,30,,,,,,8,9,4,
9,33874,CH,20,,,,,,8,9,8,
9,33889,CH,60,,,,,,10,10,10,
9,33891,CH,30,,,,,,3,3,3,
9,33956,CH,60,,,,,,9,7,7,
9,34000,CH,60,,,,,,6,9,8,
9,34017,CH,90,,,,,,4,7,4,
9,34039,CH,10,,,,,,6,5,5,
9,34045,CH,30,,,,,,6,88,8,
9,34103,CH,60,,,,,,7,7,8,
9,34114,CH,40,,,,,,7,7,7,
9,34118,CH,90,,,,,,8,9,8,
9,34120,CH,60,,,,,,7,6,7,
9,34190,CH,180,,,,,,9,9,5,
9,34193,CH,30,,,,,,8,88,9,
9,34224,CH,60,,,,,,8,9,9,
9,34328,CH,60,,,,,,7,7,7,
9,34364,CH,10,,,,,,5,7,3,
9,34395,CH,120,,,,,,4,6,8,
9,34401,CH,120,,,,,,9,10,10,
9,34403,CH,60,,,,,,8,8,8,
9,34433,CH,60,,,,,,10,8,4,
9,34514,CH,60,,,,,,6,88,8,
9,34526,CH,100,,,,,,8,8,8,
9,34568,CH,60,,,,,,7,7,8,
9,34613,CH,60,,,,,,7,7,8,
9,34638,CH,60,,,,,,8,5,7,
9,34739,CH,0,,,,,,10,10,8,
9,34779,CH,45,,,,,,8,8,7,
9,34809,CH,15,,,,,,8,7,7,
9,34832,CH,45,,,,,,6,8,6,
9,34833,CH,30,,,,,,7,9,4,
9,34892,CH,30,,,,,,7,8,9,
9,34927,CH,0,,,,,,7,8,8,
9,34938,CH,180,,,,,,7,7,9,
9,34941,CH,60,,,,,,8,8,8,
9,35119,CH,60,,,,,,7,7,7,
9,35153,CH,30,,,,,,8,7,7,
9,35182,CH,80,,,,,,8,9,10,
9,35223,CH,10,,,,,,9,8,9,
9,35303,CH,240,,,,,,8,88,8,
9,35307,CH,30,,,,,,10,8,10,
9,35317,CH,480,,,,,,9,9,9,
9,35379,CH,60,,,,,,7,8,9,
9,35435,CH,60,,,,,,6,6,5,
9,35454,CH,30,,,,,,7,6,3,
9,35531,CH,15,,,,,,7,4,3,
9,35554,CH,20,,,,,,7,7,7,
9,35574,CH,30,,,,,,4,10,8,
9,35575,CH,60,,,,,,7,7,6,
9,35576,CH,30,,,,,,5,8,10,
9,35625,CH,0,,,,,,8,10,10,
9,35636,CH,60,,,,,,7,9,9,
9,35642,CH,0,,,,,,5,5,88,
9,35675,CH,60,,,,,,8,88,7,
9,35688,CH,10,,,,,,6,9,6,
9,35742,CH,90,,,,,,8,7,8,
9,35773,CH,30,,,,,,8,8,8,
9,35850,CH,60,,,,,,8,8,4,
9,35886,CH,60,,,,,,8,10,6,
9,35893,CH,180,,,,,,6,8,6,
9,35924,CH,120,,,,,,6,6,2,
9,35960,CH,120,,,,,,8,7,9,
9,35961,CH,20,,,,,,7,7,7,
9,36063,CH,30,,,,,,5,6,3,
9,36088,CH,20,,,,,,7,7,8,
9,36105,CH,20,,,,,,7,9,6,
9,36131,CH,15,,,,,,7,7,8,
9,36192,CH,15,,,,,,9,10,8,
9,36198,CH,60,,,,,,10,10,10,
9,36228,CH,60,,,,,,7,6,5,
9,36229,CH,30,,,,,,8,9,8,
9,36243,CH,180,,,,,,9,10,9,
9,36300,CH,10,,,,,,8,9,9,
9,36397,CH,90,,,,,,8,7,5,
9,36413,CH,20,,,,,,8,9,10,
9,36459,CH,30,,,,,,7,88,8,
9,36523,CH,60,,,,,,4,8,7,
9,36545,CH,30,,,,,,9,8,8,
9,36555,CH,30,,,,,,7,3,3,
9,36557,CH,20,,,,,,5,7,4,
9,36560,CH,5,,,,,,8,8,9,
9,36605,CH,45,,,,,,7,8,6,
9,36658,CH,10,,,,,,9,7,7,
9,36661,CH,30,,,,,,88,6,6,
9,36663,CH,15,,,,,,6,6,1,
9,36692,CH,90,,,,,,10,10,9,
9,36729,CH,60,,,,,,8,9,9,
9,36755,CH,120,,,,,,8,7,1,
9,36757,CH,10,,,,,,5,7,7,
9,36771,CH,60,,,,,,7,9,0,
9,36772,CH,30,,,,,,7,7,8,
9,36824,CH,90,,,,,,7,88,6,
9,36829,CH,15,,,,,,8,77,6,
9,36876,CH,20,,,,,,8,10,10,
9,36890,CH,60,,,,,,7,8,8,
9,36894,CH,15,,,,,,5,8,7,
9,36935,CH,15,,,,,,7,7,7,
9,36949,CH,10,,,,,,9,88,7,
9,36959,CH,30,,,,,,9,6,9,
9,36966,CH,30,,,,,,7,7,8,
9,36975,CH,40,,,,,,8,7,6,
9,37001,CH,10,,,,,,8,4,6,
9,37038,CH,50,,,,,,7,8,7,
9,37105,CH,90,,,,,,8,8,9,
9,37108,CH,60,,,,,,8,4,4,
9,37128,CH,10,,,,,,9,10,9,
9,37144,CH,30,,,,,,6,9,10,
9,37148,CH,15,,,,,,8,8,7,
9,37181,CH,180,,,,,,8,10,9,
9,37189,CH,120,,,,,,7,5,8,
9,37194,CH,60,,,,,,6,8,7,
9,37232,CH,30,,,,,,5,5,7,
9,37255,CH,90,,,,,,8,9,7,
9,37322,CH,20,,,,,,9,10,10,
9,37339,CH,120,,,,,,8,1,88,
9,37344,CH,10,,,,,,9,8,7,
9,37391,CH,60,,,,,,7,6,8,
9,37421,CH,60,,,,,,8,7,6,
9,37447,CH,30,,,,,,8,88,9,
9,37457,CH,120,,,,,,10,9,10,
9,37462,CH,30,,,,,,8,8,7,
9,37468,CH,10,,,,,,88,2,5,
9,37483,CH,10,,,,,,8,8,8,
9,37577,CH,60,,,,,,7,8,6,
9,37600,CH,90,,,,,,8,3,3,
9,37669,CH,90,,,,,,8,8,8,
9,37696,CH,120,,,,,,10,8,10,
9,37728,CH,60,,,,,,8,10,9,
9,37753,CH,15,,,,,,88,2,4,
9,37772,CH,60,,,,,,9,88,9,
9,37790,CH,15,,,,,,9,8,8,
9,37797,CH,60,,,,,,9,8,9,
9,37881,CH,30,,,,,,9,7,10,
9,37891,CH,30,,,,,,8,88,3,
9,37901,CH,0,,,,,,6,3,8,
9,37932,CH,45,,,,,,9,8,8,
9,37954,CH,10,,,,,,7,4,8,
9,38033,CH,60,,,,,,8,5,8,
9,38103,CH,60,,,,,,88,3,3,
9,38118,CH,45,,,,,,8,7,5,
9,38126,CH,10,,,,,,7,1,2,
9,38184,CH,60,,,,,,8,7,9,
9,38196,CH,20,,,,,,4,3,3,
9,38252,CH,30,,,,,,6,7,5,
9,38260,CH,90,,,,,,6,88,5,
9,38323,CH,90,,,,,,7,7,7,
9,38353,CH,30,,,,,,8,8,7,
9,38460,CH,90,,,,,,6,88,4,
9,38465,CH,60,,,,,,6,8,6,
9,38568,CH,75,,,,,,8,6,6,
9,38598,CH,20,,,,,,8,9,9,
9,38641,CH,40,,,,,,7,9,8,
9,38648,CH,60,,,,,,8,4,8,
9,38681,CH,60,,,,,,9,6,6,
9,38722,CH,0,,,,,,8,8,6,
9,38730,CH,45,,,,,,10,8,7,
9,38807,CH,20,,,,,,6,8,7,
9,38821,CH,25,,,,,,7,88,7,
9,38895,CH,90,,,,,,7,2,7,
9,38991,CH,10,,,,,,7,7,6,
9,39112,CH,75,,,,,,8,8,8,
9,39158,CH,30,,,,,,10,7,10,
9,39159,CH,75,,,,,,9,8,8,
9,39190,CH,60,,,,,,3,10,9,
9,39227,CH,60,,,,,,2,8,2,
9,39257,CH,30,,,,,,10,9,9,
9,39275,CH,30,,,,,,5,5,5,
9,39294,CH,20,,,,,,8,7,8,
9,39349,CH,60,,,,,,7,7,9,
9,39351,CH,60,,,,,,5,8,7,
9,39377,CH,15,,,,,,8,7,3,
9,39394,CH,90,,,,,,7,6,5,
9,39429,CH,0,,,,,,9,8,9,
9,39498,CH,60,,,,,,8,9,9,
9,39512,CH,5,,,,,,5,8,8,
9,39589,CH,165,,,,,,9,8,8,
9,39639,CH,30,,,,,,8,8,6,
9,39694,CH,120,,,,,,6,10,10,
9,39717,CH,20,,,,,,8,8,7,
9,39722,CH,10,,,,,,10,5,5,
9,39725,CH,90,,,,,,9,9,6,
9,39750,CH,0,,,,,,88,3,4,
9,39774,CH,20,,,,,,6,5,7,
9,39794,CH,30,,,,,,8,7,2,
9,39811,CH,30,,,,,,7,2,3,
9,39816,CH,5,,,,,,5,6,7,
9,39830,CH,30,,,,,,9,9,9,
9,39857,CH,30,,,,,,8,8,4,
9,39908,CH,60,,,,,,88,10,10,
9,39989,CH,20,,,,,,9,10,5,
9,39996,CH,60,,,,,,5,3,5,
9,40014,CH,60,,,,,,7,9,4,
9,40020,CH,0,,,,,,5,5,5,
9,40041,CH,45,,,,,,8,7,8,
9,40046,CH,60,,,,,,8,7,8,
9,40087,CH,90,,,,,,7,6,9,
9,40126,CH,10,,,,,,7,4,4,
9,40224,CH,90,,,,,,8,88,7,
9,40234,CH,240,,,,,,8,9,6,
9,40312,CH,1120,,,,,,8,5,8,
9,40325,CH,25,,,,,,6,9,4,
9,40361,CH,0,,,,,,5,2,2,
9,40437,CH,60,,,,,,8,7,8,
9,40442,CH,30,,,,,,8,8,8,
9,40485,CH,30,,,,,,6,10,10,
9,40554,CH,120,,,,,,8,8,7,
9,40698,CH,120,,,,,,7,7,6,
9,40707,CH,120,,,,,,9,4,3,
9,40738,CH,120,,,,,,8,9,7,
9,40770,CH,30,,,,,,9,10,7,
9,40785,CH,30,,,,,,10,9,10,
9,40876,CH,30,,,,,,9,9,8,
9,40906,CH,120,,,,,,9,6,7,
9,40929,CH,0,,,,,,9,7,9,
9,40993,CH,120,,,,,,8,8,8,
9,41075,CH,0,,,,,,3,8,7,
9,41081,CH,60,,,,,,8,7,8,
9,41189,CH,30,,,,,,7,6,9,
9,41212,CH,90,,,,,,9,7,8,
9,41310,CH,30,,,,,,8,8,5,
9,41311,CH,45,,,,,,9,9,9,
9,41327,CH,90,,,,,,8,88,8,
9,41336,CH,30,,,,,,8,3,3,
9,41491,CH,30,,,,,,8,8,7,
9,41562,CH,240,,,,,,10,7,10,
9,41590,CH,10,,,,,,10,10,9,
9,41599,CH,45,,,,,,8,8,4,
9,41622,CH,30,,,,,,8,9,9,
9,41633,CH,120,,,,,,4,9,4,
9,41651,CH,45,,,,,,5,7,6,
9,41734,CH,60,,,,,,5,8,3,
9,41755,CH,30,,,,,,7,6,6,
9,41776,CH,90,,,,,,7,8,6,
9,41804,CH,15,,,,,,7,7,4,
9,41819,CH,30,,,,,,8,8,10,
9,41842,CH,45,,,,,,8,8,7,
9,41846,CH,60,,,,,,8,8,8,
9,41853,CH,60,,,,,,7,8,6,
9,41858,CH,0,,,,,,0,8,10,
9,41886,CH,20,,,,,,6,8,7,
9,41892,CH,120,,,,,,7,7,10,
9,41950,CH,20,,,,,,5,7,6,
9,41951,CH,15,,,,,,7,7,8,
9,41963,CH,65,,,,,,8,88,8,
9,41999,CH,30,,,,,,7,9,7,
9,42056,CH,40,,,,,,10,3,9,
9,42066,CH,30,,,,,,9,9,6,
9,42123,CH,15,,,,,,8,6,7,
9,42137,CH,90,,,,,,7,6,4,
9,42154,CH,150,,,,,,5,5,8,
9,42291,CH,60,,,,,,7,8,8,
9,42297,CH,90,,,,,,7,6,7,
9,42306,CH,30,,,,,,8,9,9,
9,42327,CH,45,,,,,,6,9,9,
9,42342,CH,30,,,,,,10,9,9,
9,42353,CH,300,,,,,,10,7,8,
9,42362,CH,60,,,,,,9,8,8,
9,42422,CH,90,,,,,,88,5,7,
9,42431,CH,60,,,,,,10,10,10,
9,42452,CH,20,,,,,,4,10,8,
9,42494,CH,120,,,,,,3,88,4,
9,42536,CH,30,,,,,,7,10,10,
9,42562,CH,10,,,,,,8,7,8,
9,42603,CH,30,,,,,,7,7,9,
9,42606,CH,60,,,,,,8,8,9,
9,42656,CH,75,,,,,,8,6,7,
9,42659,CH,15,,,,,,6,4,10,
9,42678,CH,30,,,,,,10,7,5,
9,42845,CH,15,,,,,,8,88,9,
9,42945,CH,30,,,,,,5,9,9,
9,43014,CH,30,,,,,,8,6,7,
9,43037,CH,60,,,,,,9,9,10,
9,43048,CH,5,,,,,,6,6,4,
9,43089,CH,0,,,,,,9,8,8,
9,43094,CH,120,,,,,,8,8,6,
9,43119,CH,60,,,,,,8,6,10,
9,43176,CH,60,,,,,,8,4,6,
9,43209,CH,90,,,,,,8,9,9,
9,43219,CH,90,,,,,,7,5,7,
9,43228,CH,0,,,,,,4,5,7,
9,43262,CH,15,,,,,,8,7,8,
9,43277,CH,60,,,,,,6,7,3,
9,43286,CH,60,,,,,,8,8,8,
9,43330,CH,30,,,,,,7,7,7,
9,43331,CH,90,,,,,,9,5,4,
9,43350,CH,120,,,,,,9,88,8,
9,43356,CH,60,,,,,,7,7,6,
9,43378,CH,60,,,,,,8,8,9,
9,43443,CH,180,,,,,,8,8,5,
9,43478,CH,10,,,,,,8,9,9,
9,43479,CH,90,,,,,,9,10,10,
9,43490,CH,10,,,,,,88,10,10,
9,43513,CH,90,,,,,,7,7,7,
9,43527,CH,30,,,,,,7,8,6,
9,43552,CH,120,,,,,,6,6,6,
9,43569,CH,30,,,,,,4,2,2,
9,43571,CH,60,,,,,,8,8,6,
9,43612,CH,60,,,,,,8,8,9,
9,43638,CH,20,,,,,,6,7,4,
9,43647,CH,60,,,,,,7,8,5,
9,43657,CH,45,,,,,,8,6,2,
9,43687,CH,30,,,,,,3,5,5,
9,43736,CH,45,,,,,,7,6,6,
9,43741,CH,30,,,,,,8,8,8,
9,43795,CH,60,,,,,,7,7,5,
9,43862,CH,60,,,,,,10,9,7,
9,43866,CH,60,,,,,,5,9,8,
9,43876,CH,120,,,,,,7,8,8,
9,43901,CH,20,,,,,,7,88,8,
9,43933,CH,30,,,,,,7,7,8,
9,43934,CH,45,,,,,,10,10,10,
9,43980,CH,510,,,,,,7,10,8,
9,44130,CH,15,,,,,,9,8,6,
9,44143,CH,60,,,,,,8,8,8,
9,44232,CH,20,,,,,,6,10,2,
9,44247,CH,60,,,,,,8,10,9,
9,44312,CH,15,,,,,,8,8,5,
9,44356,CH,120,,,,,,7,5,5,
9,44368,CH,30,,,,,,7,9,8,
9,44427,CH,60,,,,,,9,9,9,
9,44431,CH,45,,,,,,7,8,8,
9,44446,CH,120,,,,,,5,8,8,
9,44456,CH,80,,,,,,8,10,9,
9,44521,CH,60,,,,,,7,8,9,
9,44538,CH,60,,,,,,9,8,8,
9,44563,CH,60,,,,,,7,8,8,
9,44598,CH,60,,,,,,8,8,8,
9,44655,CH,90,,,,,,8,6,9,
9,44658,CH,15,,,,,,8,1,3,
9,44660,CH,45,,,,,,9,7,9,
9,44724,CH,60,,,,,,8,8,7,
9,44770,CH,30,,,,,,7,7,6,
9,44801,CH,180,,,,,,2,10,5,
9,44902,CH,30,,,,,,7,88,8,
9,44921,CH,120,,,,,,8,8,8,
9,44948,CH,60,,,,,,3,3,2,
9,44962,CH,180,,,,,,3,4,5,
9,44972,CH,15,,,,,,8,7,7,
9,44973,CH,45,,,,,,5,10,0,
9,45019,CH,15,,,,,,8,88,8,
9,45043,CH,60,,,,,,2,8,9,
9,45055,CH,15,,,,,,6,6,7,
9,45082,CH,60,,,,,,8,9,9,
9,45108,CH,90,,,,,,8,8,5,
9,45116,CH,15,,,,,,8,7,9,
9,45175,CH,45,,,,,,7,8,7,
9,45185,CH,60,,,,,,6,9,6,
9,45192,CH,50,,,,,,8,8,8,
9,45198,CH,60,,,,,,9,8,7,
9,45214,CH,120,,,,,,4,2,4,
9,45230,CH,20,,,,,,8,8,8,
9,45252,CH,40,,,,,,9,8,9,
9,45269,CH,30,,,,,,88,7,8,
9,45311,CH,240,,,,,,9,88,8,
9,45312,CH,15,,,,,,10,5,4,
9,45366,CH,60,,,,,,7,88,5,
9,45420,CH,60,,,,,,9,8,8,
9,45566,CH,30,,,,,,8,2,9,
9,45577,CH,240,,,,,,5,3,6,
9,45591,CH,45,,,,,,8,7,7,
9,45599,CH,10,,,,,,8,10,8,
9,45606,CH,20,,,,,,7,5,7,
9,45614,CH,60,,,,,,8,7,9,
9,45622,CH,60,,,,,,7,8,9,
9,45628,CH,10,,,,,,6,4,4,
9,45657,CH,8888,,,,,,6,88,6,
9,45668,CH,45,,,,,,9,7,6,
9,45823,CH,30,,,,,,8,9,8,
9,45834,CH,15,,,,,,6,6,6,
9,45846,CH,900,,,,,,9,10,10,
9,45862,CH,60,,,,,,10,9,3,
9,45872,CH,120,,,,,,6,9,8,
9,45934,CH,120,,,,,,8,6,9,
9,45972,CH,60,,,,,,5,6,3,
9,45973,CH,60,,,,,,10,10,8,
9,46058,CH,90,,,,,,3,4,8,
9,46067,CH,90,,,,,,8,9,5,
9,46069,CH,10,,,,,,9,6,10,
9,46071,CH,16,,,,,,9,9,10,
9,46128,CH,10,,,,,,6,5,4,
9,46144,CH,20,,,,,,7,88,4,
9,46221,CH,330,,,,,,8,8,7,
9,46237,CH,8888,,,,,,88,4,8,
9,46264,CH,5,,,,,,9,8,6,
9,46292,CH,10,,,,,,7,7,9,
9,46321,CH,60,,,,,,9,9,8,
9,46351,CH,30,,,,,,7,5,6,
9,46405,CH,45,,,,,,7,9,8,
9,46419,CH,30,,,,,,4,7,7,
9,46420,CH,30,,,,,,8,7,8,
9,46439,CH,120,,,,,,8,8,8,
9,46453,CH,60,,,,,,7,8,8,
9,46460,CH,10,,,,,,6,4,1,
9,46465,CH,60,,,,,,8,9,8,
9,46495,CH,70,,,,,,10,7,6,
9,46502,CH,30,,,,,,8,8,8,
9,46514,CH,15,,,,,,10,2,9,
9,46568,CH,45,,,,,,7,8,7,
9,46600,CH,60,,,,,,8,7,8,
9,46607,CH,30,,,,,,9,9,2,
9,46611,CH,30,,,,,,6,2,2,
9,46628,CH,30,,,,,,10,10,10,
9,46653,CH,60,,,,,,7,9,9,
9,46670,CH,90,,,,,,9,7,7,
9,46686,CH,0,,,,,,88,9,10,
9,46709,CH,60,,,,,,8,8,7,
9,46762,CH,20,,,,,,10,10,10,
9,46781,CH,90,,,,,,7,8,3,
9,46817,CH,30,,,,,,7,8,7,
9,46840,CH,60,,,,,,9,9,8,
9,46842,CH,10,,,,,,9,9,6,
9,46853,CH,10,,,,,,7,5,7,
9,46878,CH,60,,,,,,5,8,7,
9,46910,CH,10,,,,,,9,10,7,
9,46960,CH,60,,,,,,7,7,7,
9,46964,CH,30,,,,,,8,8,8,
9,47093,CH,30,,,,,,8,9,5,
9,47114,CH,120,,,,,,8,4,9,
9,47122,CH,120,,,,,,8,6,8,
9,47124,CH,60,,,,,,9,7,4,
9,47136,CH,45,,,,,,8,8,8,
9,47173,CH,90,,,,,,8,8,2,
9,47174,CH,30,,,,,,8,9,10,
9,47181,CH,70,,,,,,7,8,8,
9,47225,CH,30,,,,,,10,7,5,
9,47248,CH,30,,,,,,7,8,9,
9,47266,CH,20,,,,,,8,5,6,
9,47321,CH,60,,,,,,8,7,7,
9,47339,CH,30,,,,,,9,9,8,
9,47429,CH,60,,,,,,9,9,9,
9,47431,CH,15,,,,,,8,8,8,
9,47505,CH,60,,,,,,8,7,6,
9,47515,CH,30,,,,,,7,8,7,
9,47578,CH,30,,,,,,88,7,9,
9,47625,CH,30,,,,,,8,7,7,
9,47635,CH,60,,,,,,8,88,7,
9,47648,CH,30,,,,,,8,7,9,
9,47664,CH,0,,,,,,8,7,8,
9,47680,CH,20,,,,,,8,8,8,
9,47700,CH,15,,,,,,7,9,10,
9,47704,CH,120,,,,,,8,88,7,
9,47719,CH,120,,,,,,8,9,7,
9,47796,CH,60,,,,,,8,88,8,
9,47864,CH,30,,,,,,7,8,9,
9,47880,CH,10,,,,,,7,6,6,
9,47919,CH,15,,,,,,7,7,9,
9,47932,CH,0,,,,,,8,8,9,
9,48010,CH,15,,,,,,7,7,7,
9,48061,CH,60,,,,,,7,8,9,
9,48102,CH,90,,,,,,4,7,5,
9,48118,CH,60,,,,,,7,8,7,
9,48184,CH,75,,,,,,8,8,7,
9,48206,CH,15,,,,,,8,8,7,
9,48251,CH,20,,,,,,8,8,8,
9,48324,CH,60,,,,,,5,2,1,
9,48364,CH,10,,,,,,4,0,4,
9,48393,CH,5,,,,,,8,8,8,
9,48433,CH,30,,,,,,5,3,10,
9,48484,CH,120,,,,,,10,8,8,
9,48535,CH,120,,,,,,7,5,10,
9,48539,CH,120,,,,,,8,7,8,
9,48546,CH,30,,,,,,8,7,7,
9,48581,CH,15,,,,,,6,7,6,
9,62,CY,60,,,,,,5,6,2,
9,91,CY,120,,,,,,3,3,3,
9,223,CY,105,,,,,,10,88,6,
9,388,CY,40,,,,,,6,9,6,
9,434,CY,120,,,,,,1,5,5,
9,445,CY,90,,,,,,2,88,8,
9,455,CY,210,,,,,,3,4,0,
9,505,CY,90,,,,,,5,7,8,
9,609,CY,120,,,,,,4,5,5,
9,626,CY,5,,,,,,6,7,7,
9,712,CY,480,,,,,,0,0,0,
9,797,CY,60,,,,,,4,1,0,
9,855,CY,0,,,,,,7,5,6,
9,952,CY,120,,,,,,6,6,7,
9,1057,CY,150,,,,,,5,4,3,
9,1061,CY,30,,,,,,5,3,3,
9,1081,CY,30,,,,,,2,7,3,
9,1131,CY,60,,,,,,5,3,3,
9,1216,CY,10,,,,,,8,7,7,
9,1252,CY,10,,,,,,6,2,2,
9,1391,CY,15,,,,,,2,3,3,
9,1471,CY,60,,,,,,7,7,7,
9,1497,CY,60,,,,,,5,5,3,
9,1538,CY,60,,,,,,4,4,0,
9,1541,CY,60,,,,,,5,6,6,
9,1554,CY,90,,,,,,7,4,7,
9,1566,CY,10,,,,,,3,88,8,
9,1790,CY,0,,,,,,0,4,6,
9,1800,CY,30,,,,,,5,6,88,
9,1823,CY,300,,,,,,6,4,5,
9,1880,CY,60,,,,,,0,4,8,
9,1915,CY,60,,,,,,2,7,7,
9,1926,CY,90,,,,,,6,4,9,
9,1954,CY,90,,,,,,4,5,3,
9,2019,CY,0,,,,,,0,5,5,
9,2107,CY,60,,,,,,7,5,6,
9,2108,CY,20,,,,,,7,7,6,
9,2196,CY,10,,,,,,8,8,8,
9,2237,CY,60,,,,,,2,5,10,
9,2238,CY,60,,,,,,5,3,3,
9,2270,CY,5,,,,,,0,2,0,
9,2317,CY,30,,,,,,4,5,1,
9,2355,CY,30,,,,,,2,6,6,
9,2394,CY,0,,,,,,2,2,2,
9,2442,CY,0,,,,,,6,5,5,
9,2462,CY,120,,,,,,6,4,1,
9,2493,CY,60,,,,,,0,5,0,
9,2757,CY,15,,,,,,7,88,3,
9,2782,CY,30,,,,,,5,88,3,
9,2788,CY,240,,,,,,0,5,4,
9,2823,CY,120,,,,,,2,3,5,
9,3032,CY,30,,,,,,1,2,3,
9,3039,CY,30,,,,,,7,5,5,
9,3041,CY,0,,,,,,0,4,7,
9,3100,CY,10,,,,,,6,3,4,
9,3139,CY,120,,,,,,4,3,3,
9,3389,CY,0,,,,,,8,5,8,
9,3426,CY,90,,,,,,8,5,8,
9,3459,CY,15,,,,,,4,1,0,
9,3538,CY,120,,,,,,3,3,5,
9,3597,CY,120,,,,,,6,4,3,
9,3632,CY,45,,,,,,7,2,3,
9,3654,CY,720,,,,,,7,8,6,
9,3847,CY,60,,,,,,4,4,5,
9,3956,CY,60,,,,,,5,3,1,
9,4001,CY,60,,,,,,7,5,5,
9,4065,CY,30,,,,,,5,2,5,
9,4201,CY,60,,,,,,1,5,3,
9,4311,CY,10,,,,,,0,1,0,
9,4316,CY,60,,,,,,7,6,5,
9,4350,CY,480,,,,,,0,5,8,
9,4371,CY,150,,,,,,6,6,5,
9,4404,CY,45,,,,,,8,4,8,
9,4468,CY,240,,,,,,5,7,8,
9,4546,CY,180,,,,,,4,5,4,
9,4582,CY,10,,,,,,5,9,1,
9,4663,CY,60,,,,,,3,7,6,
9,4704,CY,60,,,,,,4,88,7,
9,4706,CY,60,,,,,,10,8,10,
9,4730,CY,240,,,,,,3,8,8,
9,4762,CY,40,,,,,,5,7,9,
9,4843,CY,30,,,,,,1,5,6,
9,4871,CY,60,,,,,,0,1,3,
9,4907,CY,60,,,,,,3,6,4,
9,4997,CY,20,,,,,,6,5,8,
9,5052,CY,0,,,,,,7,5,8,
9,5093,CY,60,,,,,,2,4,6,
9,5184,CY,60,,,,,,6,3,3,
9,5202,CY,20,,,,,,1,5,1,
9,5264,CY,120,,,,,,4,4,4,
9,5395,CY,90,,,,,,6,7,6,
9,5397,CY,30,,,,,,6,6,6,
9,5451,CY,30,,,,,,4,8,2,
9,5548,CY,120,,,,,,5,4,1,
9,5555,CY,30,,,,,,7,0,5,
9,5633,CY,0,,,,,,2,7,8,
9,5744,CY,60,,,,,,0,0,0,
9,5920,CY,60,,,,,,2,3,5,
9,6043,CY,60,,,,,,5,5,2,
9,6078,CY,630,,,,,,3,3,1,
9,6113,CY,15,,,,,,2,1,1,
9,6223,CY,120,,,,,,7,5,4,
9,6238,CY,180,,,,,,2,1,1,
9,6322,CY,30,,,,,,0,88,5,
9,6326,CY,180,,,,,,8,5,4,
9,6381,CY,60,,,,,,0,2,0,
9,6434,CY,10,,,,,,5,6,6,
9,6516,CY,60,,,,,,9,4,2,
9,6572,CY,10,,,,,,4,4,6,
9,6590,CY,90,,,,,,0,0,0,
9,6717,CY,60,,,,,,4,2,2,
9,6738,CY,120,,,,,,6,6,5,
9,6759,CY,30,,,,,,5,8,5,
9,6820,CY,30,,,,,,7,4,4,
9,6966,CY,30,,,,,,0,2,0,
9,6996,CY,10,,,,,,7,3,3,
9,7056,CY,60,,,,,,6,7,5,
9,7111,CY,135,,,,,,0,2,0,
9,7136,CY,60,,,,,,4,8,8,
9,7178,CY,20,,,,,,2,2,2,
9,7303,CY,60,,,,,,5,88,8,
9,7315,CY,60,,,,,,5,8,7,
9,7323,CY,10,,,,,,3,8,5,
9,7348,CY,30,,,,,,7,3,3,
9,7384,CY,60,,,,,,0,0,2,
9,7389,CY,60,,,,,,5,2,3,
9,7446,CY,330,,,,,,2,1,1,
9,7525,CY,10,,,,,,4,6,4,
9,7626,CY,30,,,,,,1,4,6,
9,7652,CY,120,,,,,,2,0,0,
9,7717,CY,120,,,,,,3,3,1,
9,7744,CY,30,,,,,,2,5,5,
9,7798,CY,30,,,,,,0,4,10,
9,7817,CY,15,,,,,,3,1,1,
9,7828,CY,60,,,,,,1,5,3,
9,7853,CY,0,,,,,,7,5,5,
9,7869,CY,0,,,,,,7,7,6,
9,7942,CY,180,,,,,,4,4,0,
9,8013,CY,15,,,,,,4,4,3,
9,8107,CY,180,,,,,,0,2,6,
9,8155,CY,30,,,,,,5,3,3,
9,8460,CY,60,,,,,,1,3,2,
9,8610,CY,180,,,,,,5,7,5,
9,8616,CY,60,,,,,,0,5,2,
9,8635,CY,0,,,,,,3,3,2,
9,8637,CY,40,,,,,,8,7,7,
9,8775,CY,0,,,,,,5,8,10,
9,8813,CY,30,,,,,,7,5,5,
9,8864,CY,15,,,,,,0,0,3,
9,8924,CY,120,,,,,,4,6,4,
9,8959,CY,120,,,,,,6,8,8,
9,9063,CY,120,,,,,,6,5,5,
9,9150,CY,30,,,,,,6,4,6,
9,9174,CY,210,,,,,,3,10,0,
9,9309,CY,90,,,,,,2,2,2,
9,9311,CY,0,,,,,,0,1,2,
9,9377,CY,10,,,,,,5,4,5,
9,9586,CY,105,,,,,,88,4,8,
9,9616,CY,15,,,,,,2,10,8,
9,9751,CY,60,,,,,,2,2,6,
9,9769,CY,30,,,,,,2,2,4,
9,9830,CY,150,,,,,,0,0,0,
9,9934,CY,120,,,,,,6,4,3,
