cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,lrscale,prtvtcfr,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
FR,ESS1-8e01,1.0,12.12.2018,158995,ESS7e02_2,7,2.2,3847,0.876989785137619,1.1295308700338,2.796741784,5,66,3,5,2,3,4,2,4,3,3,2,2,3,3,3,3,3,4,3,4,4,2
FR,ESS1-8e01,1.0,12.12.2018,158996,ESS7e02_2,7,2.2,3855,0.274059307855506,0.339983989765491,2.796741784,5,66,3,4,1,2,4,4,5,2,4,2,5,2,4,2,3,4,4,2,3,5,3
FR,ESS1-8e01,1.0,12.12.2018,158997,ESS7e02_2,7,2.2,3856,0.822177923566518,0.705777686841988,2.796741784,4,66,5,5,3,5,3,2,2,2,1,2,2,2,4,3,5,2,5,1,3,3,4
FR,ESS1-8e01,1.0,12.12.2018,158998,ESS7e02_2,7,2.2,3862,0.274059307855506,0.172921686436265,2.796741784,5,66,1,6,1,6,5,1,3,1,1,1,3,1,6,1,1,2,5,1,1,5,1
FR,ESS1-8e01,1.0,12.12.2018,158999,ESS7e02_2,7,2.2,3864,0.548118615711012,0.78202395000452,2.796741784,4,66,3,4,3,3,2,2,2,2,2,2,2,2,4,2,5,1,3,1,1,1,3
FR,ESS1-8e01,1.0,12.12.2018,159000,ESS7e02_2,7,2.2,3866,0.274059307855506,0.4398413204729,2.796741784,3,9,5,6,4,4,1,5,3,3,4,4,5,2,4,1,6,1,5,1,3,1,4
FR,ESS1-8e01,1.0,12.12.2018,159001,ESS7e02_2,7,2.2,3871,0.822177923566518,0.705777686841988,2.796741784,4,66,1,6,1,4,2,1,6,1,2,1,1,1,5,2,2,4,5,1,1,3,1
FR,ESS1-8e01,1.0,12.12.2018,159002,ESS7e02_2,7,2.2,3873,1.09623723142202,0.937888440864983,2.796741784,5,10,4,5,1,2,2,2,4,2,4,2,1,1,2,1,5,3,4,3,1,3,1
FR,ESS1-8e01,1.0,12.12.2018,159003,ESS7e02_2,7,2.2,3877,1.09623723142202,0.758405438373865,2.796741784,4,77,1,4,2,1,1,4,3,2,3,3,2,1,3,2,5,1,4,1,2,2,5
FR,ESS1-8e01,1.0,12.12.2018,159004,ESS7e02_2,7,2.2,3878,0.274059307855506,0.33458899126152,2.796741784,7,66,3,2,1,1,1,1,5,2,2,1,1,1,4,1,5,1,3,1,1,2,2
FR,ESS1-8e01,1.0,12.12.2018,159005,ESS7e02_2,7,2.2,3882,1.2896908604965,0.892241692204552,2.796741784,7,66,1,5,1,2,3,1,4,1,1,2,1,1,2,1,5,1,3,1,1,2,3
FR,ESS1-8e01,1.0,12.12.2018,159006,ESS7e02_2,7,2.2,3891,1.5476290325958,1.32407779886822,2.796741784,8,8,2,6,2,4,3,5,6,3,3,4,6,1,6,2,5,5,8,1,3,1,6
FR,ESS1-8e01,1.0,12.12.2018,159007,ESS7e02_2,7,2.2,3894,1.0317526883972,0.713793353763641,2.796741784,7,66,1,4,1,6,3,1,3,1,1,1,3,1,4,1,4,1,2,1,1,3,1
FR,ESS1-8e01,1.0,12.12.2018,159008,ESS7e02_2,7,2.2,3899,1.0317526883972,0.713793353763641,2.796741784,77,66,5,5,2,7,3,4,3,2,2,3,3,3,5,7,5,3,3,2,2,3,4
FR,ESS1-8e01,1.0,12.12.2018,159009,ESS7e02_2,7,2.2,3902,0.2579381720993,0.392094518971344,2.796741784,8,66,2,5,1,5,2,5,8,5,2,5,2,8,6,2,6,1,8,8,1,8,8
FR,ESS1-8e01,1.0,12.12.2018,159010,ESS7e02_2,7,2.2,3904,0.2579381720993,0.17844833844091,2.796741784,7,77,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
FR,ESS1-8e01,1.0,12.12.2018,159011,ESS7e02_2,7,2.2,3905,0.515876344198599,0.520481673794531,2.796741784,88,66,2,5,1,6,5,5,5,1,1,2,1,2,2,1,5,3,5,1,1,1,5
FR,ESS1-8e01,1.0,12.12.2018,159012,ESS7e02_2,7,2.2,3909,1.0317526883972,0.650999290112997,2.796741784,4,12,1,5,1,3,2,2,4,2,5,3,2,3,4,1,5,2,3,3,2,6,4
FR,ESS1-8e01,1.0,12.12.2018,159013,ESS7e02_2,7,2.2,3912,0.25056851003932,0.19310624590422,2.796741784,7,66,1,1,2,2,2,1,1,1,2,2,2,3,3,3,1,2,2,1,1,2,3
FR,ESS1-8e01,1.0,12.12.2018,159014,ESS7e02_2,7,2.2,3913,0.751705530117959,0.488228022781137,2.796741784,5,2,1,6,1,5,1,5,6,1,1,1,1,4,5,1,6,1,6,1,6,1,1
FR,ESS1-8e01,1.0,12.12.2018,159015,ESS7e02_2,7,2.2,3914,1.00227404015728,0.650970697041517,2.796741784,3,6,2,5,2,2,2,3,3,3,3,3,3,4,3,3,5,2,3,2,2,2,4
FR,ESS1-8e01,1.0,12.12.2018,159016,ESS7e02_2,7,2.2,3915,1.50341106023592,0.976456045562276,2.796741784,0,9,1,5,2,1,1,1,6,3,1,1,5,1,3,2,6,1,2,1,2,4,3
FR,ESS1-8e01,1.0,12.12.2018,159017,ESS7e02_2,7,2.2,3920,0.25056851003932,0.305909934867675,2.796741784,5,2,1,5,1,1,1,1,2,1,1,1,1,1,1,1,4,1,5,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159018,ESS7e02_2,7,2.2,3921,1.2528425501966,0.866749072427279,2.796741784,8,10,2,5,1,2,2,3,3,2,2,4,5,2,4,3,5,3,5,1,1,2,3
FR,ESS1-8e01,1.0,12.12.2018,159019,ESS7e02_2,7,2.2,3927,1.2528425501966,0.790499137994354,2.796741784,2,6,1,6,2,4,3,4,3,2,4,1,4,3,6,1,3,4,5,1,3,4,5
FR,ESS1-8e01,1.0,12.12.2018,159020,ESS7e02_2,7,2.2,3928,1.00227404015728,1.29089242289578,2.796741784,10,66,4,1,1,3,1,2,5,1,1,1,2,1,4,1,4,2,5,1,5,6,1
FR,ESS1-8e01,1.0,12.12.2018,159021,ESS7e02_2,7,2.2,3929,0.501137020078639,0.325485348520758,2.796741784,7,2,3,5,3,4,5,5,3,3,1,2,2,2,5,2,2,2,5,2,2,1,2
FR,ESS1-8e01,1.0,12.12.2018,159022,ESS7e02_2,7,2.2,3930,1.50341106023592,2.14497997715526,2.796741784,8,66,4,6,4,5,1,5,5,1,4,4,2,2,5,4,5,2,5,2,5,2,5
FR,ESS1-8e01,1.0,12.12.2018,159023,ESS7e02_2,7,2.2,3931,0.751705530117959,0.643123502307419,2.796741784,5,77,1,6,2,5,3,1,8,1,3,3,5,3,6,4,6,1,6,1,4,2,4
FR,ESS1-8e01,1.0,12.12.2018,159024,ESS7e02_2,7,2.2,3932,0.751705530117959,0.688059898844006,2.796741784,1,66,3,2,3,1,2,3,4,2,3,2,3,4,3,4,5,4,4,1,4,2,1
FR,ESS1-8e01,1.0,12.12.2018,159025,ESS7e02_2,7,2.2,3933,0.501137020078639,0.47473524077862,2.796741784,5,2,4,5,1,6,2,1,6,1,1,1,6,1,6,1,1,1,5,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159026,ESS7e02_2,7,2.2,3934,0.751705530117959,0.932527514785346,2.796741784,9,2,2,5,2,5,5,3,2,2,2,2,2,5,5,2,2,2,1,2,2,5,2
FR,ESS1-8e01,1.0,12.12.2018,159027,ESS7e02_2,7,2.2,3938,0.501137020078639,0.761783636858609,2.796741784,10,10,5,6,4,5,3,5,2,2,3,4,5,4,5,5,5,5,5,3,2,5,5
FR,ESS1-8e01,1.0,12.12.2018,159028,ESS7e02_2,7,2.2,3939,0.25056851003932,0.23736762038931,2.796741784,5,9,1,5,1,1,1,2,2,2,1,2,1,1,6,1,5,1,1,1,3,6,2
FR,ESS1-8e01,1.0,12.12.2018,159029,ESS7e02_2,7,2.2,3940,0.501137020078639,0.621685009856897,2.796741784,2,66,1,4,1,4,5,1,6,1,3,2,1,1,3,1,1,5,4,1,1,4,1
FR,ESS1-8e01,1.0,12.12.2018,159030,ESS7e02_2,7,2.2,3941,0.25056851003932,0.380891818429305,2.796741784,6,2,5,3,1,5,2,5,6,3,5,2,5,4,6,1,5,4,6,2,6,5,1
FR,ESS1-8e01,1.0,12.12.2018,159031,ESS7e02_2,7,2.2,3943,1.00227404015728,1.38938932281263,2.796741784,6,66,2,4,2,2,3,5,2,2,1,2,4,1,3,1,5,4,4,2,1,2,4
FR,ESS1-8e01,1.0,12.12.2018,159032,ESS7e02_2,7,2.2,3945,1.2528425501966,1.14676649807335,2.796741784,5,66,3,5,2,1,3,4,5,3,5,4,5,2,4,4,5,4,6,1,5,2,4
FR,ESS1-8e01,1.0,12.12.2018,159033,ESS7e02_2,7,2.2,3948,1.2528425501966,0.94030297507718,2.796741784,4,9,3,5,6,6,2,2,6,6,5,6,6,2,4,2,6,6,6,6,2,2,3
FR,ESS1-8e01,1.0,12.12.2018,159034,ESS7e02_2,7,2.2,3952,0.751705530117959,0.474299482796612,2.796741784,88,66,1,6,4,4,6,1,1,4,2,1,1,2,2,6,1,1,1,1,3,6,4
FR,ESS1-8e01,1.0,12.12.2018,159035,ESS7e02_2,7,2.2,3953,0.751705530117959,0.520049443456367,2.796741784,88,66,2,4,3,4,2,4,4,3,4,4,4,4,4,4,5,2,5,3,3,4,4
FR,ESS1-8e01,1.0,12.12.2018,159036,ESS7e02_2,7,2.2,3957,0.25056851003932,0.402140635860937,2.796741784,8,10,2,4,2,2,2,2,2,1,2,2,2,2,3,2,4,2,2,2,6,2,2
FR,ESS1-8e01,1.0,12.12.2018,159037,ESS7e02_2,7,2.2,3962,0.25056851003932,0.305909934867675,2.796741784,5,66,4,5,4,5,4,4,3,4,3,4,4,3,5,3,5,3,5,1,4,4,5
FR,ESS1-8e01,1.0,12.12.2018,159038,ESS7e02_2,7,2.2,3963,0.751705530117959,0.643123502307419,2.796741784,3,66,4,4,2,5,2,3,3,4,2,1,4,3,5,3,3,2,4,3,4,3,2
FR,ESS1-8e01,1.0,12.12.2018,159039,ESS7e02_2,7,2.2,3964,0.25056851003932,0.402140635860937,2.796741784,7,2,1,6,1,4,1,1,6,2,1,1,1,1,6,1,6,6,6,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159040,ESS7e02_2,7,2.2,3967,1.5476290325958,1.00517534101999,2.796741784,5,66,1,5,1,2,2,1,2,1,1,1,2,1,2,1,4,4,4,1,3,4,1
FR,ESS1-8e01,1.0,12.12.2018,159041,ESS7e02_2,7,2.2,3968,1.0317526883972,1.3288598470986,2.796741784,88,66,2,5,2,4,4,3,5,2,3,2,3,3,4,5,4,4,5,2,2,5,3
FR,ESS1-8e01,1.0,12.12.2018,159042,ESS7e02_2,7,2.2,3969,2.0635053767944,2.65771969419719,2.796741784,8,66,3,4,4,4,5,5,6,4,3,1,1,4,6,3,5,5,4,3,6,4,3
FR,ESS1-8e01,1.0,12.12.2018,159043,ESS7e02_2,7,2.2,3971,2.579381720993,2.21420450773957,2.796741784,5,66,2,5,2,2,2,2,3,2,2,2,2,3,4,2,4,3,3,2,2,2,2
FR,ESS1-8e01,1.0,12.12.2018,159044,ESS7e02_2,7,2.2,3979,3.0952580651916,2.65704540928749,2.796741784,4,66,1,2,2,3,2,2,2,3,2,2,2,2,2,2,4,3,2,3,3,2,2
FR,ESS1-8e01,1.0,12.12.2018,159045,ESS7e02_2,7,2.2,3982,0.515876344198599,0.520481673794531,2.796741784,9,2,1,6,2,3,2,5,2,2,2,4,2,2,3,1,6,2,3,1,2,2,4
FR,ESS1-8e01,1.0,12.12.2018,159046,ESS7e02_2,7,2.2,3988,0.90723081221133,0.776183537267574,2.796741784,5,12,4,5,2,5,3,3,2,3,3,2,3,3,4,2,5,3,3,1,3,6,3
FR,ESS1-8e01,1.0,12.12.2018,159047,ESS7e02_2,7,2.2,3989,0.90723081221133,0.776183537267574,2.796741784,2,66,1,3,1,3,2,1,6,3,1,1,2,3,8,5,2,1,3,2,1,4,1
FR,ESS1-8e01,1.0,12.12.2018,159048,ESS7e02_2,7,2.2,3990,0.60482054147422,0.418430586689031,2.796741784,8,66,1,6,1,3,1,2,1,1,1,1,1,5,4,1,4,3,4,1,2,6,4
FR,ESS1-8e01,1.0,12.12.2018,159049,ESS7e02_2,7,2.2,3992,0.60482054147422,0.453939367278638,2.796741784,5,66,3,5,1,3,3,4,2,1,1,2,2,1,5,3,5,1,5,1,2,1,2
FR,ESS1-8e01,1.0,12.12.2018,159050,ESS7e02_2,7,2.2,3993,0.60482054147422,0.381620273514515,2.796741784,8,66,1,5,3,4,4,1,5,1,2,1,2,1,4,2,2,3,5,1,2,4,2
FR,ESS1-8e01,1.0,12.12.2018,159051,ESS7e02_2,7,2.2,3994,0.60482054147422,0.750309494654877,2.796741784,5,66,1,6,1,5,2,3,6,2,1,1,1,2,5,2,2,2,5,2,3,5,3
FR,ESS1-8e01,1.0,12.12.2018,159052,ESS7e02_2,7,2.2,3996,1.20964108294844,1.83878808896906,2.796741784,7,10,1,6,1,5,2,1,1,1,1,1,1,2,6,1,6,1,2,1,2,2,5
FR,ESS1-8e01,1.0,12.12.2018,159053,ESS7e02_2,7,2.2,4001,0.60482054147422,0.466118524596393,2.796741784,0,9,1,5,1,6,3,5,2,4,3,3,3,3,6,5,5,2,4,1,1,6,4
FR,ESS1-8e01,1.0,12.12.2018,159054,ESS7e02_2,7,2.2,4002,0.60482054147422,0.572956325077645,2.796741784,7,77,1,6,1,2,3,2,3,3,1,1,3,2,5,1,1,1,5,3,1,6,2
FR,ESS1-8e01,1.0,12.12.2018,159055,ESS7e02_2,7,2.2,4003,0.30241027073711,0.389493403459933,2.796741784,10,2,2,5,1,2,5,3,3,3,1,3,1,1,3,2,1,2,3,1,2,6,4
FR,ESS1-8e01,1.0,12.12.2018,159056,ESS7e02_2,7,2.2,4004,0.30241027073711,0.369201645529953,2.796741784,6,8,1,5,2,4,1,4,6,2,2,2,2,4,2,1,6,2,6,2,1,3,5
FR,ESS1-8e01,1.0,12.12.2018,159057,ESS7e02_2,7,2.2,4006,0.60482054147422,0.750309494654877,2.796741784,2,6,4,6,2,4,5,2,5,2,3,1,4,2,5,3,2,4,4,2,1,5,2
FR,ESS1-8e01,1.0,12.12.2018,159058,ESS7e02_2,7,2.2,4008,0.548118615711012,0.8796826409458,2.796741784,5,10,1,6,1,6,3,6,2,1,1,5,1,1,6,1,6,1,6,1,1,1,4
FR,ESS1-8e01,1.0,12.12.2018,159059,ESS7e02_2,7,2.2,4009,0.548118615711012,0.519241669601616,2.796741784,5,66,1,6,1,2,2,2,2,2,1,1,3,1,1,1,2,2,2,1,1,6,3
FR,ESS1-8e01,1.0,12.12.2018,159060,ESS7e02_2,7,2.2,4010,1.09623723142202,1.03848333920323,2.796741784,10,2,1,6,6,6,6,3,6,6,1,1,1,1,6,1,6,1,4,1,4,6,4
FR,ESS1-8e01,1.0,12.12.2018,159061,ESS7e02_2,7,2.2,4011,2.19247446284405,1.88207383157864,2.796741784,8,66,3,6,2,3,1,2,5,2,3,3,2,2,4,2,3,2,3,1,2,5,3
FR,ESS1-8e01,1.0,12.12.2018,159062,ESS7e02_2,7,2.2,4013,2.19247446284405,2.00684137162835,2.796741784,5,66,4,5,1,2,1,2,4,1,3,1,2,1,3,1,3,4,5,1,3,1,3
FR,ESS1-8e01,1.0,12.12.2018,159063,ESS7e02_2,7,2.2,4014,2.74059307855506,2.50855171453544,2.796741784,5,66,2,6,1,3,2,5,2,1,2,2,3,1,4,2,6,1,5,1,1,6,4
FR,ESS1-8e01,1.0,12.12.2018,159064,ESS7e02_2,7,2.2,4015,0.548118615711012,0.422419912915481,2.796741784,10,77,1,3,3,6,3,4,1,1,3,4,3,4,6,3,1,2,6,2,4,1,6
FR,ESS1-8e01,1.0,12.12.2018,159065,ESS7e02_2,7,2.2,4018,1.64435584713304,2.11787038131339,2.796741784,8,66,2,3,2,4,2,2,2,3,2,1,1,2,4,2,3,2,3,2,1,2,2
FR,ESS1-8e01,1.0,12.12.2018,159066,ESS7e02_2,7,2.2,4019,0.548118615711012,0.519241669601616,2.796741784,10,10,1,6,2,6,1,6,4,1,1,1,1,1,2,1,6,1,6,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159067,ESS7e02_2,7,2.2,4023,0.389773237838942,0.625552100228125,2.796741784,4,9,1,6,1,3,1,3,5,1,5,2,5,2,5,1,6,2,3,1,1,1,3
FR,ESS1-8e01,1.0,12.12.2018,159068,ESS7e02_2,7,2.2,4025,0.194886618919471,0.196626410100157,2.796741784,6,66,1,4,1,2,2,1,3,1,5,1,1,1,2,2,1,2,3,1,5,5,1
FR,ESS1-8e01,1.0,12.12.2018,159069,ESS7e02_2,7,2.2,4035,0.194886618919471,0.150193746814393,2.796741784,3,6,3,5,1,4,4,2,5,2,2,1,2,2,4,4,3,4,5,3,1,5,4
FR,ESS1-8e01,1.0,12.12.2018,159070,ESS7e02_2,7,2.2,4037,0.194886618919471,0.0460801047779483,2.796741784,77,77,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
FR,ESS1-8e01,1.0,12.12.2018,159071,ESS7e02_2,7,2.2,4038,0.194886618919471,0.312776050114062,2.796741784,7,10,5,5,2,5,2,5,3,3,2,3,3,4,5,2,5,2,4,3,4,2,4
FR,ESS1-8e01,1.0,12.12.2018,159072,ESS7e02_2,7,2.2,4040,0.194886618919471,0.150193746814393,2.796741784,7,10,2,5,2,2,1,2,3,3,4,2,2,1,4,5,5,2,4,1,3,1,2
FR,ESS1-8e01,1.0,12.12.2018,159073,ESS7e02_2,7,2.2,4041,0.194886618919471,0.134827633488688,2.796741784,7,10,2,5,1,1,1,2,2,3,1,3,2,1,2,1,2,2,4,1,2,2,3
FR,ESS1-8e01,1.0,12.12.2018,159074,ESS7e02_2,7,2.2,4045,0.584659856758412,0.713789848024574,2.796741784,8,10,2,5,1,6,1,5,2,2,2,4,2,3,4,1,6,1,3,3,3,4,4
FR,ESS1-8e01,1.0,12.12.2018,159075,ESS7e02_2,7,2.2,4046,0.584659856758412,0.500207168461325,2.796741784,8,66,4,6,2,2,1,1,1,2,2,1,4,1,6,1,4,2,2,1,3,1,3
FR,ESS1-8e01,1.0,12.12.2018,159076,ESS7e02_2,7,2.2,4047,1.16931971351682,0.7594658132151,2.796741784,5,66,4,6,1,5,5,5,3,1,2,4,5,1,5,2,5,4,5,1,2,2,5
FR,ESS1-8e01,1.0,12.12.2018,159077,ESS7e02_2,7,2.2,4048,0.389773237838942,0.47585989868305,2.796741784,4,9,4,6,1,5,1,4,4,2,4,4,5,3,5,1,6,2,4,3,3,2,4
FR,ESS1-8e01,1.0,12.12.2018,159078,ESS7e02_2,7,2.2,4050,0.389773237838942,0.369238520605594,2.796741784,8,10,2,5,1,4,4,1,2,2,4,1,4,4,4,1,4,2,5,4,1,1,3
FR,ESS1-8e01,1.0,12.12.2018,159079,ESS7e02_2,7,2.2,4054,0.194886618919471,0.134827633488688,2.796741784,3,9,1,6,1,1,1,5,3,1,1,3,1,1,3,1,6,1,4,1,3,3,4
FR,ESS1-8e01,1.0,12.12.2018,159080,ESS7e02_2,7,2.2,4058,0.389773237838942,0.300387493628787,2.796741784,6,66,1,5,1,4,4,5,5,1,3,3,3,1,5,3,5,1,3,1,3,2,5
FR,ESS1-8e01,1.0,12.12.2018,159081,ESS7e02_2,7,2.2,4059,1.5476290325958,1.16155073391887,2.796741784,10,66,4,5,1,5,2,2,5,4,2,2,4,4,6,6,4,6,5,4,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159082,ESS7e02_2,7,2.2,4061,1.5476290325958,1.16155073391887,2.796741784,4,66,4,4,1,3,1,5,5,3,1,3,3,3,4,3,5,3,3,1,4,4,3
FR,ESS1-8e01,1.0,12.12.2018,159083,ESS7e02_2,7,2.2,4066,0.515876344198599,0.639969863087982,2.796741784,7,66,3,5,5,2,1,5,1,3,2,2,4,2,4,2,5,1,2,2,2,5,4
FR,ESS1-8e01,1.0,12.12.2018,159084,ESS7e02_2,7,2.2,4067,1.0317526883972,1.3288598470986,2.796741784,9,2,2,5,2,3,2,2,3,2,1,2,2,3,5,3,2,1,2,2,2,5,3
FR,ESS1-8e01,1.0,12.12.2018,159085,ESS7e02_2,7,2.2,4070,2.579381720993,2.21420450773957,2.796741784,5,66,2,5,2,3,2,4,5,5,3,2,4,2,4,2,6,5,2,2,5,4,2
FR,ESS1-8e01,1.0,12.12.2018,159086,ESS7e02_2,7,2.2,4071,2.579381720993,1.93591788986478,2.796741784,88,66,5,3,4,1,1,1,1,1,5,1,5,1,6,6,2,1,1,1,5,2,2
FR,ESS1-8e01,1.0,12.12.2018,159087,ESS7e02_2,7,2.2,4072,1.0317526883972,1.56837807588537,2.796741784,5,66,4,5,3,5,2,4,4,5,1,3,2,2,5,2,4,2,2,3,4,1,5
FR,ESS1-8e01,1.0,12.12.2018,159088,ESS7e02_2,7,2.2,4073,2.579381720993,1.67529223503332,2.796741784,6,9,3,6,1,5,2,2,5,2,2,5,2,2,5,3,5,3,5,1,1,1,4
FR,ESS1-8e01,1.0,12.12.2018,159089,ESS7e02_2,7,2.2,4074,0.515876344198599,0.827936603243105,2.796741784,88,66,1,6,1,4,2,5,5,5,1,5,1,1,6,1,6,1,2,6,1,2,6
FR,ESS1-8e01,1.0,12.12.2018,159090,ESS7e02_2,7,2.2,4075,1.0317526883972,1.65587320648621,2.796741784,6,10,2,5,2,4,2,3,3,2,2,2,3,1,3,2,4,2,3,1,3,2,4
FR,ESS1-8e01,1.0,12.12.2018,159091,ESS7e02_2,7,2.2,4079,1.94886618919471,1.03863281230195,2.796741784,4,66,3,5,3,3,4,4,4,2,3,4,3,4,3,2,4,5,3,2,2,4,4
FR,ESS1-8e01,1.0,12.12.2018,159092,ESS7e02_2,7,2.2,4081,0.974433094597354,0.779690284482423,2.796741784,1,9,1,6,2,3,3,3,3,3,3,4,3,3,1,3,4,2,2,2,1,5,6
FR,ESS1-8e01,1.0,12.12.2018,159093,ESS7e02_2,7,2.2,4086,1.09623723142202,0.877151570042723,2.796741784,5,9,5,5,2,4,2,4,2,3,4,2,4,4,4,2,5,4,6,3,2,4,4
FR,ESS1-8e01,1.0,12.12.2018,159094,ESS7e02_2,7,2.2,4087,1.64435584713304,1.78885231951947,2.796741784,5,66,4,5,2,4,5,4,5,3,2,2,2,3,5,3,5,3,4,4,4,5,4
FR,ESS1-8e01,1.0,12.12.2018,159095,ESS7e02_2,7,2.2,4089,1.0317526883972,1.39862791055988,2.796741784,3,9,3,5,6,4,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,3,3
FR,ESS1-8e01,1.0,12.12.2018,159096,ESS7e02_2,7,2.2,4090,1.0317526883972,0.654066696099927,2.796741784,10,66,1,5,1,5,4,3,5,2,2,4,1,1,2,4,2,2,5,2,2,5,2
FR,ESS1-8e01,1.0,12.12.2018,159097,ESS7e02_2,7,2.2,4092,3.61113440939019,2.79188334043049,2.796741784,5,66,3,5,2,4,3,1,4,3,2,4,2,1,6,5,4,3,5,1,3,4,4
FR,ESS1-8e01,1.0,12.12.2018,159098,ESS7e02_2,7,2.2,4094,1.0317526883972,1.0639416534156,2.796741784,8,10,1,6,1,5,1,1,2,1,1,2,6,1,4,1,6,1,1,1,1,1,2
FR,ESS1-8e01,1.0,12.12.2018,159099,ESS7e02_2,7,2.2,4095,2.5056851003932,1.8167857506199,2.796741784,6,66,1,2,1,1,1,2,1,3,4,1,1,4,4,3,3,2,2,1,3,4,2
FR,ESS1-8e01,1.0,12.12.2018,159100,ESS7e02_2,7,2.2,4096,2.5056851003932,1.58844769052839,2.796741784,2,15,3,5,1,5,4,3,4,6,6,5,5,4,4,4,5,4,5,4,4,5,3
FR,ESS1-8e01,1.0,12.12.2018,159101,ESS7e02_2,7,2.2,4097,1.8792638252949,2.20039343657298,2.796741784,5,10,3,6,2,6,4,5,1,2,2,6,2,2,6,6,4,2,2,3,2,2,2
FR,ESS1-8e01,1.0,12.12.2018,159102,ESS7e02_2,7,2.2,4098,2.5056851003932,2.62552109351313,2.796741784,4,9,1,5,1,3,1,1,4,2,1,2,5,4,5,3,3,2,4,1,2,4,3
FR,ESS1-8e01,1.0,12.12.2018,159103,ESS7e02_2,7,2.2,4099,2.5056851003932,2.72587020117252,2.796741784,5,2,2,5,3,2,3,2,6,5,3,2,2,4,2,6,2,2,6,2,2,2,2
FR,ESS1-8e01,1.0,12.12.2018,159104,ESS7e02_2,7,2.2,4100,1.2528425501966,1.69833389139414,2.796741784,9,10,1,5,2,5,2,5,4,4,2,4,4,2,5,2,5,3,3,3,2,2,4
FR,ESS1-8e01,1.0,12.12.2018,159105,ESS7e02_2,7,2.2,4101,0.626421275098299,0.407766404105003,2.796741784,1,66,1,5,1,4,4,4,5,2,1,4,4,3,4,6,5,3,5,1,3,6,5
FR,ESS1-8e01,1.0,12.12.2018,159106,ESS7e02_2,7,2.2,4102,1.09623723142202,1.20790247219917,2.796741784,4,66,2,5,1,2,3,4,4,1,3,2,4,1,5,3,5,3,2,1,2,5,3
FR,ESS1-8e01,1.0,12.12.2018,159107,ESS7e02_2,7,2.2,4104,1.64435584713304,1.26406523963723,2.796741784,3,66,3,4,2,3,5,5,4,2,4,2,3,2,5,6,5,4,3,2,5,5,1
FR,ESS1-8e01,1.0,12.12.2018,159108,ESS7e02_2,7,2.2,4105,1.09623723142202,0.722766692832745,2.796741784,7,11,1,5,5,6,3,1,4,1,3,1,1,1,6,1,2,1,1,1,1,2,3
FR,ESS1-8e01,1.0,12.12.2018,159109,ESS7e02_2,7,2.2,4108,1.09623723142202,1.50514995552774,2.796741784,1,9,1,6,1,1,1,1,1,1,1,1,1,1,6,1,5,1,1,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159110,ESS7e02_2,7,2.2,4111,0.548118615711012,0.351940802522987,2.796741784,3,12,3,5,1,3,5,4,5,2,2,2,3,3,4,4,5,1,3,1,1,5,5
FR,ESS1-8e01,1.0,12.12.2018,159111,ESS7e02_2,7,2.2,4112,0.548118615711012,0.712809465701451,2.796741784,8,2,5,6,4,3,2,6,3,2,2,5,1,4,5,4,6,1,2,1,2,1,6
FR,ESS1-8e01,1.0,12.12.2018,159112,ESS7e02_2,7,2.2,4114,1.09623723142202,1.4256189314029,2.796741784,4,2,5,5,1,2,2,2,2,1,1,1,1,1,2,1,5,2,2,1,1,1,2
FR,ESS1-8e01,1.0,12.12.2018,159113,ESS7e02_2,7,2.2,4115,2.74059307855506,1.2886501178256,2.796741784,3,9,5,6,2,4,4,4,4,3,3,3,4,3,5,3,4,2,5,2,4,4,3
FR,ESS1-8e01,1.0,12.12.2018,159114,ESS7e02_2,7,2.2,4116,1.09623723142202,1.19577532706996,2.796741784,5,77,4,5,4,4,4,4,3,4,3,3,4,3,6,4,6,3,3,2,4,2,3
FR,ESS1-8e01,1.0,12.12.2018,159115,ESS7e02_2,7,2.2,4120,0.548118615711012,0.241959724022072,2.796741784,6,2,4,6,3,6,5,5,5,3,2,4,4,4,6,5,5,5,5,3,3,3,5
FR,ESS1-8e01,1.0,12.12.2018,159116,ESS7e02_2,7,2.2,4121,2.19247446284405,1.11840584840235,2.796741784,6,11,3,5,2,3,3,3,3,3,3,3,3,3,4,4,3,2,3,3,2,2,2
FR,ESS1-8e01,1.0,12.12.2018,159117,ESS7e02_2,7,2.2,4122,1.64435584713304,0.705170739529991,2.796741784,3,9,2,5,3,5,3,4,5,3,2,3,5,4,4,4,4,3,5,2,2,4,4
