essround,idno,cntry,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,agea,domicil,eduyrs,mainact,hincsrca,hinctnta,hincfel,iincsrc,
9,11224,BE,,,,,,21,4,14,66,1,88,2,1,
9,11244,BE,,,,,,35,2,18,1,1,3,1,66,
9,11268,BE,,,,,,69,4,8,8,4,7,1,4,
9,11324,BE,,,,,,77,4,10,66,4,4,2,66,
9,11351,BE,,,,,,61,4,12,66,4,6,2,4,
9,11394,BE,,,,,,32,3,19,66,1,6,2,1,
9,11434,BE,,,,,,68,4,13,6,4,7,1,4,
9,11436,BE,,,,,,90,3,12,66,4,7,2,4,
9,11475,BE,,,,,,52,5,12,66,4,10,2,4,
9,11493,BE,,,,,,53,2,12,66,1,6,2,6,
9,11539,BE,,,,,,50,1,11,66,6,4,3,6,
9,11608,BE,,,,,,55,4,9,66,4,8,1,6,
9,11639,BE,,,,,,17,4,11,66,1,8,1,8,
9,11687,BE,,,,,,56,3,15,66,1,8,2,1,
9,11714,BE,,,,,,33,4,17,66,1,3,3,1,
9,11721,BE,,,,,,33,2,7,66,6,1,4,66,
9,11736,BE,,,,,,65,3,17,66,4,2,3,66,
9,11737,BE,,,,,,46,3,15,66,1,5,3,1,
9,11772,BE,,,,,,36,4,13,66,1,9,1,1,
9,11793,BE,,,,,,22,3,16,66,1,7,1,9,
9,11814,BE,,,,,,38,4,17,1,1,8,1,1,
9,11892,BE,,,,,,26,1,15,3,5,2,3,5,
9,11921,BE,,,,,,45,3,16,66,1,5,2,66,
9,11937,BE,,,,,,46,4,12,1,1,6,2,1,
9,11947,BE,,,,,,36,4,13,1,1,7,1,1,
9,11985,BE,,,,,,51,5,15,66,1,5,2,66,
9,11987,BE,,,,,,37,4,13,66,5,4,4,6,
9,11996,BE,,,,,,32,3,18,66,1,9,1,1,
9,12043,BE,,,,,,26,4,12,66,1,4,1,1,
9,12068,BE,,,,,,80,1,15,66,4,1,2,4,
9,12168,BE,,,,,,50,4,12,66,1,8,3,66,
9,12178,BE,,,,,,67,2,14,1,2,9,1,1,
9,12220,BE,,,,,,40,4,12,66,1,7,2,1,
9,12234,BE,,,,,,83,1,11,66,4,4,2,4,
9,12235,BE,,,,,,17,3,7,66,5,2,3,9,
9,12317,BE,,,,,,67,4,5,66,4,5,1,4,
9,12366,BE,,,,,,30,3,13,66,1,5,2,1,
9,12391,BE,,,,,,64,4,11,8,1,8,1,4,
9,12397,BE,,,,,,71,2,14,66,4,4,2,4,
9,12413,BE,,,,,,39,4,17,66,1,9,2,1,
9,12518,BE,,,,,,44,4,29,1,1,6,1,1,
9,12523,BE,,,,,,52,4,12,66,4,4,2,9,
9,12530,BE,,,,,,60,4,13,66,4,8,1,4,
9,12532,BE,,,,,,46,4,15,66,6,3,2,6,
9,12538,BE,,,,,,25,3,13,66,5,88,3,5,
9,12568,BE,,,,,,48,4,12,66,2,7,2,2,
9,12594,BE,,,,,,74,3,15,66,4,5,1,4,
9,12595,BE,,,,,,55,5,11,1,3,4,2,3,
9,12611,BE,,,,,,18,1,9,2,88,88,2,1,
9,12618,BE,,,,,,39,4,17,66,2,10,2,2,
9,12701,BE,,,,,,78,5,7,66,4,1,3,9,
9,12706,BE,,,,,,35,4,12,66,1,9,2,1,
9,12743,BE,,,,,,40,4,19,66,1,10,3,1,
9,12761,BE,,,,,,71,3,8,6,4,88,2,4,
9,12808,BE,,,,,,25,4,17,66,1,8,2,1,
9,12827,BE,,,,,,64,2,13,66,1,5,2,1,
9,12838,BE,,,,,,50,4,15,66,1,4,3,1,
9,12850,BE,,,,,,48,4,13,8,1,4,2,8,
9,12869,BE,,,,,,51,3,18,66,1,8,2,1,
9,12877,BE,,,,,,42,2,12,66,1,77,2,1,
9,12936,BE,,,,,,65,4,8,6,4,6,2,4,
9,12969,BE,,,,,,46,4,14,66,1,9,1,1,
9,13048,BE,,,,,,64,1,22,66,2,10,1,66,
9,13053,BE,,,,,,52,4,15,66,1,7,1,1,
9,13058,BE,,,,,,26,4,14,66,1,3,3,66,
9,13060,BE,,,,,,89,4,11,66,4,3,3,4,
9,13063,BE,,,,,,69,3,17,66,4,8,1,4,
9,13068,BE,,,,,,24,3,18,66,1,7,2,1,
9,13197,BE,,,,,,29,3,15,66,2,5,1,2,
9,13225,BE,,,,,,35,4,12,66,1,7,2,9,
9,13343,BE,,,,,,46,4,12,66,1,8,1,1,
9,13352,BE,,,,,,47,3,12,66,1,9,1,1,
9,13390,BE,,,,,,19,1,5,66,6,2,2,6,
9,13398,BE,,,,,,34,2,17,66,1,7,2,1,
9,13400,BE,,,,,,36,4,15,1,1,8,2,1,
9,13433,BE,,,,,,53,4,11,66,1,5,2,1,
9,13517,BE,,,,,,59,4,19,66,2,10,1,2,
9,13526,BE,,,,,,44,2,8,66,1,4,1,1,
9,13531,BE,,,,,,38,4,14,66,1,8,2,1,
9,13554,BE,,,,,,75,3,7,66,4,7,1,4,
9,13560,BE,,,,,,28,4,23,66,1,8,2,1,
9,13656,BE,,,,,,42,1,16,66,1,6,2,1,
9,13685,BE,,,,,,16,2,10,66,2,8,1,9,
9,13771,BE,,,,,,56,4,10,66,1,4,1,9,
9,13799,BE,,,,,,40,3,4,66,1,88,2,9,
9,13802,BE,,,,,,56,2,11,1,5,6,2,1,
9,13850,BE,,,,,,24,3,12,66,1,5,2,1,
9,13852,BE,,,,,,44,4,24,66,1,10,1,1,
9,13862,BE,,,,,,40,3,13,66,1,8,2,1,
9,13874,BE,,,,,,90,4,7,66,4,4,1,4,
9,13885,BE,,,,,,18,3,12,66,6,8,4,6,
9,13921,BE,,,,,,55,4,16,1,1,10,1,1,
9,14089,BE,,,,,,68,4,9,66,4,7,2,4,
9,14118,BE,,,,,,82,2,8,66,1,5,1,1,
9,14124,BE,,,,,,65,1,14,66,4,3,2,4,
9,14126,BE,,,,,,53,4,15,66,1,5,1,1,
9,14130,BE,,,,,,18,4,12,66,1,88,1,9,
9,14137,BE,,,,,,79,3,12,66,4,6,1,4,
9,14229,BE,,,,,,62,3,10,6,4,7,1,4,
9,14248,BE,,,,,,73,4,14,6,4,9,1,4,
9,14299,BE,,,,,,21,4,15,66,1,7,1,1,
9,14322,BE,,,,,,30,4,15,66,1,7,1,5,
9,14328,BE,,,,,,51,4,14,66,1,7,2,6,
9,14380,BE,,,,,,46,3,14,66,1,3,4,1,
9,14383,BE,,,,,,42,1,12,66,5,4,2,9,
9,14395,BE,,,,,,61,3,14,66,4,8,2,4,
9,14412,BE,,,,,,24,1,10,66,5,1,3,66,
9,14424,BE,,,,,,17,3,11,66,1,3,2,9,
9,14492,BE,,,,,,30,2,19,1,1,6,2,1,
9,14505,BE,,,,,,67,4,13,66,4,6,2,4,
9,14518,BE,,,,,,70,4,10,66,4,5,2,4,
9,14565,BE,,,,,,35,2,18,1,1,6,1,1,
9,14572,BE,,,,,,48,3,17,66,1,10,1,1,
9,14610,BE,,,,,,52,3,16,1,1,8,1,1,
9,14723,BE,,,,,,83,4,10,66,4,2,1,4,
9,14739,BE,,,,,,25,1,15,8,5,3,2,5,
9,14743,BE,,,,,,15,3,9,66,1,3,3,9,
9,14775,BE,,,,,,58,1,13,66,5,1,4,66,
9,14804,BE,,,,,,18,4,12,4,1,6,3,9,
9,14866,BE,,,,,,69,1,13,66,4,2,4,66,
9,14868,BE,,,,,,36,3,18,66,2,4,1,2,
9,14879,BE,,,,,,60,4,15,66,1,6,2,1,
9,14949,BE,,,,,,49,4,17,66,1,77,1,1,
9,14982,BE,,,,,,57,4,14,66,1,88,2,4,
9,15010,BE,,,,,,55,2,9,66,1,7,2,1,
9,15016,BE,,,,,,54,3,13,66,1,6,4,1,
9,15023,BE,,,,,,22,3,18,66,1,8,2,1,
9,15035,BE,,,,,,82,4,14,66,4,3,3,66,
9,15075,BE,,,,,,68,3,9,66,4,3,2,4,
9,15099,BE,,,,,,37,3,14,66,6,4,2,6,
9,15118,BE,,,,,,47,4,17,66,1,8,2,1,
9,15120,BE,,,,,,28,3,17,66,2,8,1,1,
9,15193,BE,,,,,,34,1,20,66,2,2,2,2,
9,15270,BE,,,,,,46,4,14,8,1,10,1,1,
9,15282,BE,,,,,,35,4,24,66,1,5,2,1,
9,15341,BE,,,,,,49,1,15,5,1,7,1,6,
9,15347,BE,,,,,,19,2,13,66,1,7,1,8,
9,15366,BE,,,,,,40,4,10,66,1,8,1,1,
9,15368,BE,,,,,,63,4,15,8,4,8,1,4,
9,15379,BE,,,,,,54,1,10,66,1,7,3,1,
9,15429,BE,,,,,,36,3,16,1,1,8,1,1,
9,15439,BE,,,,,,71,4,12,66,4,3,2,66,
9,15449,BE,,,,,,60,3,13,5,5,2,3,66,
9,15504,BE,,,,,,81,1,11,66,4,1,2,9,
9,15510,BE,,,,,,63,3,14,66,4,5,3,4,
9,15546,BE,,,,,,26,5,15,66,1,1,3,1,
9,15571,BE,,,,,,44,4,15,66,1,5,2,1,
9,15608,BE,,,,,,81,5,9,66,4,4,2,4,
9,15614,BE,,,,,,66,3,11,66,4,5,2,4,
9,15651,BE,,,,,,78,4,14,66,4,77,2,66,
9,15662,BE,,,,,,53,3,10,66,1,7,2,2,
9,15680,BE,,,,,,81,3,15,66,4,8,2,4,
9,15718,BE,,,,,,40,4,13,66,1,8,2,1,
9,15720,BE,,,,,,23,1,12,66,8,4,3,6,
9,15742,BE,,,,,,52,4,13,66,1,7,2,1,
9,15745,BE,,,,,,40,3,17,66,1,7,2,1,
9,15820,BE,,,,,,37,1,16,66,1,6,2,1,
9,15878,BE,,,,,,53,1,21,66,1,3,4,9,
9,15884,BE,,,,,,67,4,13,8,4,6,1,4,
9,15913,BE,,,,,,42,4,20,66,1,6,3,1,
9,15962,BE,,,,,,26,3,12,66,4,2,4,1,
9,15966,BE,,,,,,68,1,7,66,1,5,2,1,
9,15980,BE,,,,,,54,4,14,66,1,7,2,1,
9,16000,BE,,,,,,35,4,14,1,1,6,2,1,
9,16011,BE,,,,,,52,1,20,66,1,88,2,1,
9,16049,BE,,,,,,64,4,18,66,1,7,1,2,
9,16114,BE,,,,,,55,1,11,66,1,6,1,1,
9,16134,BE,,,,,,35,3,15,66,6,2,2,66,
9,16175,BE,,,,,,27,1,20,66,1,3,3,66,
9,16187,BE,,,,,,60,3,6,66,5,1,3,5,
9,16263,BE,,,,,,70,1,16,66,4,3,3,4,
9,16324,BE,,,,,,54,1,10,66,5,2,3,5,
9,16373,BE,,,,,,46,4,10,66,2,6,3,2,
9,16387,BE,,,,,,34,3,19,66,1,7,2,1,
9,16396,BE,,,,,,35,2,16,8,1,7,2,1,
9,16543,BE,,,,,,48,1,4,66,1,4,2,1,
9,16576,BE,,,,,,70,4,12,66,4,4,2,4,
9,16652,BE,,,,,,45,4,12,66,1,5,1,1,
9,16714,BE,,,,,,78,3,6,6,4,4,1,4,
9,16732,BE,,,,,,17,4,11,66,1,88,2,9,
9,16739,BE,,,,,,68,3,4,66,4,3,3,66,
9,16767,BE,,,,,,20,1,15,66,1,3,3,9,
9,16791,BE,,,,,,25,4,9,66,1,77,3,9,
9,16804,BE,,,,,,54,3,6,66,8,5,4,66,
9,16817,BE,,,,,,23,3,20,66,1,4,2,9,
9,16823,BE,,,,,,52,2,20,66,1,9,1,1,
9,16848,BE,,,,,,51,4,17,66,1,9,1,9,
9,16849,BE,,,,,,18,3,13,2,1,4,1,6,
9,16853,BE,,,,,,81,4,12,6,4,2,2,66,
9,16854,BE,,,,,,75,4,14,8,4,3,2,4,
9,16856,BE,,,,,,68,3,12,66,4,5,2,4,
9,16904,BE,,,,,,42,4,14,1,1,6,2,1,
9,16921,BE,,,,,,37,1,18,66,1,3,1,66,
9,16943,BE,,,,,,53,4,12,66,1,5,1,1,
9,16989,BE,,,,,,21,4,12,66,1,88,1,9,
9,17006,BE,,,,,,32,3,16,66,5,2,3,66,
9,17038,BE,,,,,,66,4,12,6,4,6,2,4,
9,17073,BE,,,,,,18,1,16,66,1,4,3,1,
9,17188,BE,,,,,,43,3,16,66,1,8,2,1,
9,17191,BE,,,,,,19,4,13,66,1,4,2,9,
9,17225,BE,,,,,,42,4,15,1,1,6,1,1,
9,17226,BE,,,,,,32,4,12,66,1,4,4,1,
9,17241,BE,,,,,,23,4,11,66,1,4,2,8,
9,17282,BE,,,,,,45,4,16,1,1,8,1,1,
9,17314,BE,,,,,,43,2,16,66,1,8,1,1,
9,17317,BE,,,,,,20,4,14,66,1,88,1,9,
9,17328,BE,,,,,,42,4,3,66,1,9,2,1,
9,17337,BE,,,,,,17,3,11,66,1,88,2,9,
9,17341,BE,,,,,,64,4,13,66,4,7,2,4,
9,17394,BE,,,,,,24,4,13,1,1,10,1,1,
9,17409,BE,,,,,,80,3,16,1,2,3,3,66,
9,17431,BE,,,,,,77,3,12,66,4,5,2,4,
9,17452,BE,,,,,,52,4,14,66,8,4,2,9,
9,17458,BE,,,,,,46,1,11,66,2,8,1,2,
9,17463,BE,,,,,,51,4,12,77,1,10,1,1,
9,17466,BE,,,,,,28,3,12,1,1,7,1,1,
9,17469,BE,,,,,,40,1,12,66,1,2,2,1,
9,17535,BE,,,,,,15,1,12,66,1,7,2,9,
9,17562,BE,,,,,,54,3,16,1,1,8,1,1,
9,17593,BE,,,,,,41,4,20,66,1,8,2,1,
9,17602,BE,,,,,,45,4,13,1,1,3,2,66,
9,17604,BE,,,,,,31,1,16,66,1,6,2,1,
9,17666,BE,,,,,,33,4,6,66,1,77,1,1,
9,17684,BE,,,,,,47,4,15,66,1,3,4,1,
9,17693,BE,,,,,,38,4,17,66,1,8,2,9,
9,17744,BE,,,,,,45,4,12,1,1,7,2,1,
9,17755,BE,,,,,,58,3,15,8,4,2,3,4,
9,17782,BE,,,,,,51,1,17,66,4,88,2,6,
9,17801,BE,,,,,,52,4,8,8,6,2,2,6,
9,17877,BE,,,,,,28,2,15,66,1,4,1,1,
9,17886,BE,,,,,,16,3,11,66,1,88,1,9,
9,17887,BE,,,,,,33,4,6,66,1,3,2,66,
9,17963,BE,,,,,,21,4,13,66,1,7,2,6,
9,17983,BE,,,,,,72,5,10,8,4,3,3,9,
9,17996,BE,,,,,,81,4,12,66,4,6,2,4,
9,18028,BE,,,,,,62,2,18,66,1,10,1,9,
9,18098,BE,,,,,,65,4,8,66,4,2,2,4,
9,18105,BE,,,,,,89,1,12,66,4,5,1,66,
9,18115,BE,,,,,,40,2,16,66,1,5,1,1,
9,18162,BE,,,,,,39,3,18,66,1,7,1,1,
9,18169,BE,,,,,,49,5,12,66,3,88,1,3,
9,18178,BE,,,,,,71,3,16,66,4,4,2,4,
9,18193,BE,,,,,,84,4,21,66,4,4,2,4,
9,18221,BE,,,,,,50,3,15,66,6,2,2,66,
9,18273,BE,,,,,,52,4,11,66,1,7,2,1,
9,18330,BE,,,,,,43,1,15,66,1,6,2,1,
9,18364,BE,,,,,,32,1,7,66,1,6,2,1,
9,18442,BE,,,,,,18,4,12,8,1,1,2,1,
9,18455,BE,,,,,,21,4,15,66,1,88,2,9,
9,18477,BE,,,,,,61,4,15,1,1,3,3,1,
9,18488,BE,,,,,,16,4,10,66,1,5,2,8,
9,18497,BE,,,,,,19,3,12,66,1,8,1,1,
9,18541,BE,,,,,,48,1,20,66,1,10,1,1,
9,18673,BE,,,,,,43,4,12,66,1,6,2,1,
9,18817,BE,,,,,,25,3,19,66,1,5,2,1,
9,18827,BE,,,,,,73,1,14,66,4,3,2,66,
9,18855,BE,,,,,,37,1,19,66,6,2,3,66,
9,18890,BE,,,,,,52,3,15,66,1,7,1,1,
9,18906,BE,,,,,,67,2,10,66,4,3,3,4,
9,18976,BE,,,,,,17,3,11,2,8,1,1,1,
9,19000,BE,,,,,,15,4,9,66,1,88,2,1,
9,19012,BE,,,,,,77,2,8,66,4,2,2,66,
9,19031,BE,,,,,,30,3,13,66,1,3,3,1,
9,19045,BE,,,,,,65,4,20,66,1,10,1,1,
9,19054,BE,,,,,,55,3,9,66,1,6,2,1,
9,19061,BE,,,,,,53,3,16,66,1,9,1,1,
9,19145,BE,,,,,,57,4,24,66,1,8,1,1,
9,19183,BE,,,,,,50,4,12,1,1,10,1,1,
9,19185,BE,,,,,,45,3,23,66,1,9,1,1,
9,19199,BE,,,,,,62,2,13,6,1,7,2,4,
9,19225,BE,,,,,,30,4,13,66,1,7,2,1,
9,19248,BE,,,,,,26,4,19,66,1,9,1,1,
9,19255,BE,,,,,,48,4,14,1,1,8,2,1,
9,19261,BE,,,,,,15,1,9,66,4,4,2,9,
9,19287,BE,,,,,,75,3,12,66,4,3,2,66,
9,19315,BE,,,,,,90,4,6,66,4,4,1,66,
9,19322,BE,,,,,,84,5,7,8,4,3,1,4,
9,19369,BE,,,,,,43,2,16,66,1,8,1,1,
9,19386,BE,,,,,,90,4,6,66,2,3,2,66,
9,19398,BE,,,,,,50,4,20,66,1,9,1,1,
9,19401,BE,,,,,,19,1,10,66,6,1,4,66,
9,19424,BE,,,,,,45,5,15,66,1,9,1,1,
9,19500,BE,,,,,,67,1,12,66,4,5,2,4,
9,19527,BE,,,,,,86,4,8,66,4,88,1,4,
9,19719,BE,,,,,,65,4,16,8,4,6,1,4,
9,19802,BE,,,,,,55,3,20,66,1,9,2,1,
9,19803,BE,,,,,,60,5,15,66,4,4,3,9,
9,19821,BE,,,,,,55,4,13,66,6,1,4,66,
9,19841,BE,,,,,,73,4,8,8,4,2,2,66,
9,19854,BE,,,,,,55,3,10,66,2,7,2,1,
9,19887,BE,,,,,,70,1,19,66,4,10,1,7,
9,19916,BE,,,,,,20,2,14,66,6,1,3,6,
9,19992,BE,,,,,,23,4,12,66,1,8,2,1,
9,20067,BE,,,,,,42,4,15,66,1,9,1,1,
9,20072,BE,,,,,,16,4,10,66,2,88,1,9,
9,20077,BE,,,,,,39,4,17,66,1,10,1,1,
9,20141,BE,,,,,,60,4,15,66,4,3,2,66,
9,20143,BE,,,,,,18,3,15,66,1,6,1,9,
9,20166,BE,,,,,,60,3,88,66,4,6,4,4,
9,20175,BE,,,,,,46,2,13,8,1,4,2,1,
9,20198,BE,,,,,,62,4,14,66,1,9,1,1,
9,20289,BE,,,,,,16,1,10,66,1,88,2,9,
9,20305,BE,,,,,,87,4,18,66,4,2,1,4,
9,20324,BE,,,,,,51,1,15,66,1,6,2,1,
9,20337,BE,,,,,,52,3,1,66,5,3,2,9,
9,20363,BE,,,,,,56,2,16,66,1,9,1,1,
9,20365,BE,,,,,,65,3,16,8,4,7,1,4,
9,20376,BE,,,,,,17,4,12,66,1,88,1,9,
9,20508,BE,,,,,,61,4,12,66,4,4,1,4,
9,20540,BE,,,,,,57,1,14,66,1,6,3,1,
9,20585,BE,,,,,,42,3,15,66,1,4,3,1,
9,20601,BE,,,,,,65,4,9,66,6,2,3,66,
9,20602,BE,,,,,,77,4,14,8,4,7,1,4,
9,20610,BE,,,,,,28,4,20,66,1,5,1,1,
9,20611,BE,,,,,,68,3,8,66,4,3,2,7,
9,20640,BE,,,,,,24,3,21,66,1,8,2,1,
9,20682,BE,,,,,,59,4,20,66,1,7,2,1,
9,20745,BE,,,,,,49,4,15,66,2,6,3,2,
9,20875,BE,,,,,,59,3,7,66,4,4,3,9,
9,20878,BE,,,,,,61,3,11,66,4,5,2,5,
9,20900,BE,,,,,,31,3,21,66,2,8,1,1,
9,20924,BE,,,,,,39,1,12,66,1,6,3,1,
9,20933,BE,,,,,,80,4,8,66,4,77,1,4,
9,20961,BE,,,,,,39,3,22,66,1,4,1,66,
9,20999,BE,,,,,,79,4,12,66,4,88,2,66,
9,21076,BE,,,,,,22,4,15,66,1,4,2,1,
9,21081,BE,,,,,,24,4,16,1,1,88,1,1,
9,21128,BE,,,,,,36,4,11,66,1,6,3,1,
9,21138,BE,,,,,,63,2,17,66,4,7,2,8,
9,21144,BE,,,,,,72,4,8,8,4,4,2,4,
9,21151,BE,,,,,,62,5,12,66,6,6,1,6,
9,21167,BE,,,,,,68,4,10,66,4,2,1,4,
9,21186,BE,,,,,,65,4,16,5,1,4,2,66,
9,21212,BE,,,,,,80,3,12,66,4,4,2,66,
9,21219,BE,,,,,,59,3,12,66,6,10,3,6,
9,21245,BE,,,,,,18,3,13,66,1,7,2,9,
9,21273,BE,,,,,,77,2,12,66,4,77,2,4,
9,21314,BE,,,,,,37,4,12,8,1,7,2,1,
9,21340,BE,,,,,,48,3,12,1,1,7,2,1,
9,21348,BE,,,,,,48,4,13,66,1,1,3,1,
9,21457,BE,,,,,,48,1,15,66,1,4,2,66,
9,21515,BE,,,,,,51,2,10,66,1,6,2,1,
9,21531,BE,,,,,,57,4,9,66,1,7,1,1,
9,21533,BE,,,,,,39,4,16,66,1,9,1,1,
9,21556,BE,,,,,,42,4,15,66,1,10,1,1,
9,21613,BE,,,,,,33,4,12,1,1,3,2,1,
9,21618,BE,,,,,,24,4,13,1,1,10,2,1,
9,21701,BE,,,,,,71,4,16,66,4,6,1,4,
9,21707,BE,,,,,,39,3,14,66,1,8,1,1,
9,21729,BE,,,,,,44,3,13,8,1,4,1,1,
9,21754,BE,,,,,,20,3,11,66,5,2,1,9,
9,21790,BE,,,,,,31,4,13,66,1,7,2,1,
9,21815,BE,,,,,,33,3,12,66,1,6,3,1,
9,21829,BE,,,,,,61,4,12,6,4,5,2,4,
9,21845,BE,,,,,,17,4,14,66,1,88,2,9,
9,21865,BE,,,,,,38,4,23,66,6,1,4,99,
9,21874,BE,,,,,,19,4,11,66,1,88,3,9,
9,21886,BE,,,,,,50,4,21,66,1,77,3,66,
9,21921,BE,,,,,,64,4,8,66,4,3,1,4,
9,21994,BE,,,,,,31,1,16,66,5,1,3,66,
9,22013,BE,,,,,,52,1,12,66,1,9,1,1,
9,22028,BE,,,,,,35,2,18,66,1,8,2,1,
9,22034,BE,,,,,,49,4,12,66,1,6,1,9,
9,22073,BE,,,,,,30,3,15,1,1,7,2,1,
9,22094,BE,,,,,,18,4,12,66,1,88,1,9,
9,22118,BE,,,,,,60,4,11,66,2,7,3,2,
9,22119,BE,,,,,,69,3,26,66,4,4,2,4,
9,22134,BE,,,,,,66,4,12,66,4,1,2,66,
9,22157,BE,,,,,,36,4,17,8,1,9,1,1,
9,22169,BE,,,,,,51,3,77,66,1,77,3,1,
9,22175,BE,,,,,,20,4,12,66,1,7,1,1,
9,22196,BE,,,,,,56,4,15,66,6,4,2,6,
9,22197,BE,,,,,,57,4,8,66,1,4,2,1,
9,22244,BE,,,,,,28,4,11,8,6,5,2,6,
9,22247,BE,,,,,,65,4,10,66,4,4,2,4,
9,22306,BE,,,,,,35,3,16,1,1,8,1,1,
9,22323,BE,,,,,,56,4,12,66,1,4,1,66,
9,22357,BE,,,,,,28,4,17,1,1,10,1,1,
9,22387,BE,,,,,,69,3,7,66,4,5,1,4,
9,22388,BE,,,,,,28,1,14,3,5,3,4,5,
9,22389,BE,,,,,,64,4,7,66,4,5,2,4,
9,22404,BE,,,,,,70,3,14,6,4,3,3,66,
9,22434,BE,,,,,,52,2,12,66,1,9,1,1,
9,22441,BE,,,,,,41,4,16,66,1,9,1,1,
9,22447,BE,,,,,,50,4,12,2,1,9,2,1,
9,22496,BE,,,,,,36,3,16,66,1,8,1,1,
9,22505,BE,,,,,,24,4,18,1,1,10,1,1,
9,22563,BE,,,,,,22,4,14,1,1,6,1,1,
9,22567,BE,,,,,,20,4,14,66,1,7,1,9,
9,22574,BE,,,,,,72,5,12,66,2,88,1,9,
9,22595,BE,,,,,,50,1,10,66,1,6,2,1,
9,22615,BE,,,,,,22,4,12,66,1,88,2,9,
9,22636,BE,,,,,,59,4,10,1,1,4,2,1,
9,22674,BE,,,,,,23,3,14,66,1,9,2,1,
9,22697,BE,,,,,,62,3,14,1,1,6,1,1,
9,22711,BE,,,,,,64,4,8,66,6,4,1,66,
9,22721,BE,,,,,,27,3,13,1,1,7,1,1,
9,22760,BE,,,,,,51,4,14,1,1,2,2,1,
9,22779,BE,,,,,,74,4,12,66,4,1,4,66,
9,22802,BE,,,,,,63,4,11,66,6,3,2,66,
9,22810,BE,,,,,,48,5,12,1,3,8,1,66,
9,22831,BE,,,,,,81,4,19,66,4,4,1,66,
9,22879,BE,,,,,,36,4,13,1,1,6,1,1,
9,22886,BE,,,,,,38,3,15,1,1,9,1,1,
9,22892,BE,,,,,,58,1,19,66,1,5,1,66,
9,22983,BE,,,,,,74,4,9,66,4,2,3,66,
9,23003,BE,,,,,,86,4,12,66,4,1,1,66,
9,23018,BE,,,,,,63,4,8,66,4,4,2,6,
9,23056,BE,,,,,,59,4,9,66,1,5,4,6,
9,23133,BE,,,,,,36,3,18,66,1,8,2,1,
9,23137,BE,,,,,,59,3,14,66,4,7,2,4,
9,23138,BE,,,,,,16,3,9,66,6,1,2,9,
9,23201,BE,,,,,,23,1,88,66,1,1,1,66,
9,23295,BE,,,,,,70,4,13,8,4,7,1,4,
9,23315,BE,,,,,,56,1,16,66,1,7,1,1,
9,23318,BE,,,,,,69,3,15,66,1,5,3,66,
9,23352,BE,,,,,,54,3,18,66,2,7,1,1,
9,23402,BE,,,,,,60,4,15,66,4,2,2,4,
9,23447,BE,,,,,,29,4,17,66,1,8,1,2,
9,23625,BE,,,,,,26,4,12,1,1,7,1,1,
9,23714,BE,,,,,,81,1,6,66,4,2,3,4,
9,23717,BE,,,,,,34,3,21,66,1,4,3,1,
9,23725,BE,,,,,,26,3,17,66,1,4,2,1,
9,23730,BE,,,,,,63,2,12,66,5,6,1,5,
9,23746,BE,,,,,,31,1,18,66,1,9,1,1,
9,23769,BE,,,,,,16,4,10,66,88,88,2,88,
9,23770,BE,,,,,,45,4,12,66,1,5,2,1,
9,23783,BE,,,,,,50,4,14,66,1,9,1,1,
9,23798,BE,,,,,,45,3,15,66,1,6,2,5,
9,23813,BE,,,,,,39,5,9,66,1,7,2,1,
9,23826,BE,,,,,,64,3,17,66,6,1,3,66,
9,23829,BE,,,,,,81,4,8,66,4,2,3,66,
9,23834,BE,,,,,,24,1,15,66,1,6,2,1,
9,23869,BE,,,,,,70,1,15,66,4,1,2,66,
9,23916,BE,,,,,,39,4,13,1,7,5,2,2,
9,23928,BE,,,,,,54,4,11,66,1,7,1,1,
9,23947,BE,,,,,,34,1,21,66,1,8,2,66,
9,23970,BE,,,,,,31,4,11,66,2,3,2,66,
9,23978,BE,,,,,,33,2,17,66,1,8,1,1,
9,24024,BE,,,,,,48,2,12,66,1,8,1,1,
9,24029,BE,,,,,,33,3,17,66,2,8,1,2,
9,24066,BE,,,,,,40,3,6,66,4,4,2,5,
9,24072,BE,,,,,,30,4,23,66,1,9,2,1,
9,24092,BE,,,,,,58,3,13,66,1,6,2,9,
9,24099,BE,,,,,,43,4,12,66,1,9,1,1,
9,24125,BE,,,,,,41,3,18,1,1,7,1,1,
9,24131,BE,,,,,,33,1,9,66,1,2,4,66,
9,24162,BE,,,,,,63,3,12,1,1,9,1,1,
9,24184,BE,,,,,,71,4,12,66,4,6,2,4,
9,24266,BE,,,,,,36,3,16,1,1,6,1,1,
9,24268,BE,,,,,,16,3,13,66,1,88,2,9,
9,24284,BE,,,,,,64,2,19,66,7,10,1,7,
9,24375,BE,,,,,,21,4,13,66,1,10,2,1,
9,24376,BE,,,,,,55,4,12,66,4,6,1,1,
9,24382,BE,,,,,,81,1,13,6,4,5,1,4,
9,24410,BE,,,,,,17,4,14,66,1,5,2,9,
9,24473,BE,,,,,,71,5,9,66,4,3,1,4,
9,24493,BE,,,,,,57,2,15,1,1,10,1,1,
9,24497,BE,,,,,,66,4,10,66,4,2,3,4,
9,24513,BE,,,,,,38,1,18,66,1,3,4,1,
9,24527,BE,,,,,,39,4,16,1,1,9,2,1,
9,24534,BE,,,,,,31,4,11,66,1,4,2,1,
9,24580,BE,,,,,,89,4,9,66,1,4,3,66,
