cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,lrscale,prtvtehu,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
HU,ESS1-8e01,1.0,12.12.2018,203734,ESS8e02_1,8,2.1,1409,0.875006268291203,0.61588591337204,0.520820136,3,66,5,5,3,4,2,1,5,2,1,2,1,3,2,1,3,4,9,4,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,203735,ESS8e02_1,8,2.1,1413,0.898878577780008,0.781442582607269,0.520820136,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203736,ESS8e02_1,8,2.1,1416,0.898878577780008,0.663397431373596,0.520820136,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203737,ESS8e02_1,8,2.1,1417,0.898878577780008,0.663397431373596,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203738,ESS8e02_1,8,2.1,1418,0.898878577780008,1.00363421440125,0.520820136,8,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203739,ESS8e02_1,8,2.1,1419,0.898878577780008,1.08644473552704,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203740,ESS8e02_1,8,2.1,1420,0.898878577780008,0.663397431373596,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203741,ESS8e02_1,8,2.1,1422,0.898878577780008,0.565381407737732,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203742,ESS8e02_1,8,2.1,1425,0.898878577780008,1.27004146575928,0.520820136,88,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203743,ESS8e02_1,8,2.1,1427,0.898878577780008,0.565381407737732,0.520820136,10,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203744,ESS8e02_1,8,2.1,1428,0.898878577780008,0.565381407737732,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203745,ESS8e02_1,8,2.1,1429,0.898878577780008,1.50900411605835,0.520820136,77,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203746,ESS8e02_1,8,2.1,1431,0.898878577780008,0.663397431373596,0.520820136,7,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203747,ESS8e02_1,8,2.1,1432,0.898878577780008,1.08644473552704,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203748,ESS8e02_1,8,2.1,1433,0.898878577780008,1.609867811203,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203749,ESS8e02_1,8,2.1,1441,0.898878577780008,0.99125999212265,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203750,ESS8e02_1,8,2.1,1444,0.898878577780008,0.663397431373596,0.520820136,10,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203751,ESS8e02_1,8,2.1,1447,0.898878577780008,1.48780143260956,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203752,ESS8e02_1,8,2.1,1448,0.898878577780008,0.896775424480438,0.520820136,7,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203753,ESS8e02_1,8,2.1,1452,0.898878577780008,0.663397431373596,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203754,ESS8e02_1,8,2.1,1453,0.898878577780008,1.00363421440125,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203755,ESS8e02_1,8,2.1,1457,0.898878577780008,1.00363421440125,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203756,ESS8e02_1,8,2.1,1462,1.21910147922891,1.72249019145966,0.520820136,7,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203757,ESS8e02_1,8,2.1,1465,1.21910147922891,0.766796588897705,0.520820136,8,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203758,ESS8e02_1,8,2.1,1471,1.21910147922891,1.36117613315582,0.520820136,5,77,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203759,ESS8e02_1,8,2.1,1474,1.21910147922891,1.05982911586761,0.520820136,8,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203760,ESS8e02_1,8,2.1,1476,1.21910147922891,1.05982911586761,0.520820136,77,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203761,ESS8e02_1,8,2.1,1479,1.21910147922891,1.47348737716675,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203762,ESS8e02_1,8,2.1,1480,1.21910147922891,0.899730920791626,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203763,ESS8e02_1,8,2.1,1481,1.21910147922891,1.36117613315582,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203764,ESS8e02_1,8,2.1,1483,1.21910147922891,0.860627353191376,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203765,ESS8e02_1,8,2.1,1485,1.21910147922891,1.47348737716675,0.520820136,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203766,ESS8e02_1,8,2.1,1488,0.869483746380179,0.466011971235275,0.520820136,88,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203767,ESS8e02_1,8,2.1,1489,0.869483746380179,0.727961122989655,0.520820136,77,66,1,1,1,1,1,1,6,2,4,1,1,2,1,1,1,3,3,9,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203768,ESS8e02_1,8,2.1,1490,0.869483746380179,0.487185686826706,0.520820136,88,1,1,2,2,2,1,3,4,2,3,3,2,2,2,1,3,2,2,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,203769,ESS8e02_1,8,2.1,1491,0.869483746380179,0.466011971235275,0.520820136,88,1,2,5,1,2,1,2,6,1,3,2,1,1,1,1,6,2,4,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,203770,ESS8e02_1,8,2.1,1495,0.869483746380179,0.737048745155334,0.520820136,88,1,2,3,1,2,4,2,3,2,3,2,1,1,1,1,2,2,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203771,ESS8e02_1,8,2.1,1496,0.869483746380179,0.737048745155334,0.520820136,88,77,1,2,2,2,1,2,5,3,3,2,1,2,2,1,2,2,4,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203772,ESS8e02_1,8,2.1,1498,0.916139080805696,1.48570716381073,0.520820136,7,66,3,3,2,4,1,3,3,2,3,2,3,3,3,2,5,3,2,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,203773,ESS8e02_1,8,2.1,1501,0.916139080805696,0.461083501577377,0.520820136,77,77,4,2,1,4,2,4,3,2,3,1,1,2,2,1,3,1,3,1,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,203774,ESS8e02_1,8,2.1,1506,0.916139080805696,0.808398962020874,0.520820136,5,66,2,2,3,3,2,2,3,3,3,3,2,3,1,4,2,2,3,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,203775,ESS8e02_1,8,2.1,1510,1.10471021342324,0.624024212360382,0.520820136,5,88,1,4,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203776,ESS8e02_1,8,2.1,1511,1.10471021342324,0.555989563465118,0.520820136,5,88,4,5,2,3,1,3,4,2,1,2,1,1,3,1,5,1,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203777,ESS8e02_1,8,2.1,1512,1.10471021342324,1.58312523365021,0.520820136,10,1,1,3,1,3,1,1,6,1,3,1,1,1,1,1,1,1,5,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203778,ESS8e02_1,8,2.1,1521,1.10471021342324,1.20037508010864,0.520820136,5,1,1,6,2,3,1,2,1,2,1,4,2,2,2,1,6,2,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203779,ESS8e02_1,8,2.1,1524,0.870434121676245,0.438080668449402,0.520820136,1,4,2,5,2,2,1,3,3,2,2,2,1,2,4,1,5,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203780,ESS8e02_1,8,2.1,1525,0.870434121676245,1.41158759593964,0.520820136,77,77,1,2,1,1,1,3,3,3,2,2,1,3,3,1,5,5,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203781,ESS8e02_1,8,2.1,1529,0.925158945667278,1.00527513027191,0.520820136,5,88,4,3,2,3,1,5,3,3,1,4,1,2,5,1,6,2,3,1,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,203782,ESS8e02_1,8,2.1,1531,0.924645201910858,0.689985990524292,0.520820136,7,1,1,6,6,6,1,1,6,1,3,3,2,3,6,1,4,3,6,1,1,4,1
HU,ESS1-8e01,1.0,12.12.2018,203783,ESS8e02_1,8,2.1,1537,0.926443275262262,0.466269582509995,0.520820136,10,1,2,3,1,2,1,1,4,2,2,1,1,1,2,2,1,1,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203784,ESS8e02_1,8,2.1,1540,0.926443275262262,0.739569842815399,0.520820136,10,1,4,3,1,4,1,3,1,3,1,2,1,2,1,1,3,1,1,1,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,203785,ESS8e02_1,8,2.1,1544,1.16283196762506,1.19885861873627,0.520820136,5,66,5,3,2,5,1,5,6,1,1,5,1,1,5,1,5,1,1,1,4,3,3
HU,ESS1-8e01,1.0,12.12.2018,203786,ESS8e02_1,8,2.1,1546,1.16283196762506,1.78925096988678,0.520820136,9,1,1,2,1,2,1,3,5,1,2,2,1,2,2,1,4,1,2,1,3,2,1
HU,ESS1-8e01,1.0,12.12.2018,203787,ESS8e02_1,8,2.1,1553,1.16283196762506,0.623235821723938,0.520820136,10,1,3,3,2,3,1,3,5,2,3,3,1,2,3,1,4,2,2,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203788,ESS8e02_1,8,2.1,1554,1.16283196762506,0.973562240600586,0.520820136,77,77,3,3,2,3,2,3,4,2,2,2,2,2,3,2,4,2,2,1,2,4,3
HU,ESS1-8e01,1.0,12.12.2018,203789,ESS8e02_1,8,2.1,1555,1.16283196762506,0.767490983009338,0.520820136,5,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203790,ESS8e02_1,8,2.1,1556,1.16283196762506,1.48206317424774,0.520820136,88,66,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,203791,ESS8e02_1,8,2.1,1557,1.16283196762506,0.973562240600586,0.520820136,1,66,3,2,1,3,2,3,4,2,3,2,2,3,3,1,4,2,2,2,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,203792,ESS8e02_1,8,2.1,1565,1.16283196762506,0.880764782428741,0.520820136,1,4,5,3,1,4,1,5,1,3,1,2,3,2,4,1,6,1,1,1,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,203793,ESS8e02_1,8,2.1,1566,1.16283196762506,0.55528736114502,0.520820136,1,1,2,3,2,3,2,3,4,4,3,1,2,3,3,1,4,2,2,2,3,2,2
HU,ESS1-8e01,1.0,12.12.2018,203794,ESS8e02_1,8,2.1,1569,1.16283196762506,1.19885861873627,0.520820136,2,1,5,4,1,4,1,5,1,3,1,3,3,2,4,1,5,1,1,1,3,1,3
HU,ESS1-8e01,1.0,12.12.2018,203795,ESS8e02_1,8,2.1,1570,1.16283196762506,0.880764782428741,0.520820136,2,1,3,3,1,3,2,4,2,3,2,3,2,2,4,2,6,2,1,2,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,203796,ESS8e02_1,8,2.1,1573,0.886636506834053,0.824416816234589,0.520820136,2,1,3,5,2,2,2,3,3,2,1,2,3,1,2,1,4,1,3,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203797,ESS8e02_1,8,2.1,1575,0.886636506834053,0.881945967674255,0.520820136,5,1,4,5,2,3,2,4,5,4,3,3,3,2,2,2,6,4,4,2,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,203798,ESS8e02_1,8,2.1,1576,0.886636506834053,0.987038016319275,0.520820136,5,66,2,5,3,2,1,2,5,5,3,2,1,1,2,3,4,4,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203799,ESS8e02_1,8,2.1,1578,0.886636506834053,1.58324706554413,0.520820136,10,2,1,5,5,3,2,3,3,2,3,3,1,1,2,1,5,4,5,2,1,2,3
HU,ESS1-8e01,1.0,12.12.2018,203800,ESS8e02_1,8,2.1,1579,0.812896668313271,0.704604029655457,0.520820136,5,66,2,3,2,2,3,2,2,3,2,3,2,2,3,2,2,3,2,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,203801,ESS8e02_1,8,2.1,1586,0.888953985194268,0.744262397289276,0.520820136,10,2,1,3,2,1,1,1,4,2,2,1,1,1,2,1,3,2,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203802,ESS8e02_1,8,2.1,1590,0.888953985194268,0.424502313137054,0.520820136,8,66,4,4,2,2,1,3,3,2,1,1,1,1,3,1,4,2,1,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,203803,ESS8e02_1,8,2.1,1591,0.888953985194268,0.744262397289276,0.520820136,5,66,3,2,2,3,2,3,3,2,2,2,3,2,2,3,3,2,3,3,2,4,3
HU,ESS1-8e01,1.0,12.12.2018,203804,ESS8e02_1,8,2.1,1597,0.888953985194268,0.753553450107574,0.520820136,6,1,2,5,2,2,2,3,5,3,2,2,3,2,2,2,5,3,3,2,3,2,3
HU,ESS1-8e01,1.0,12.12.2018,203805,ESS8e02_1,8,2.1,1600,1.14161216345373,1.27011728286743,0.520820136,88,66,3,2,3,4,3,2,4,5,6,4,5,4,4,4,3,4,4,3,4,4,5
HU,ESS1-8e01,1.0,12.12.2018,203806,ESS8e02_1,8,2.1,1602,1.14161216345373,0.988930106163025,0.520820136,88,66,3,3,4,4,5,5,5,4,4,3,4,4,5,4,4,3,2,3,3,4,4
HU,ESS1-8e01,1.0,12.12.2018,203807,ESS8e02_1,8,2.1,1603,1.14161216345373,0.839541554450989,0.520820136,88,66,5,5,4,4,4,3,2,3,4,2,2,3,3,2,3,2,3,4,5,5,5
HU,ESS1-8e01,1.0,12.12.2018,203808,ESS8e02_1,8,2.1,1604,1.14161216345373,0.715500175952911,0.520820136,88,66,3,3,4,4,3,3,3,4,4,4,5,5,4,5,4,4,3,3,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,203809,ESS8e02_1,8,2.1,1608,1.14161216345373,2.30549097061157,0.520820136,88,66,6,6,4,4,3,2,3,3,2,3,3,3,4,4,4,5,2,4,3,4,4
HU,ESS1-8e01,1.0,12.12.2018,203810,ESS8e02_1,8,2.1,1612,1.14161216345373,1.78266477584839,0.520820136,77,66,4,3,3,4,4,3,4,3,4,3,4,5,4,4,4,4,3,2,3,3,2
HU,ESS1-8e01,1.0,12.12.2018,203811,ESS8e02_1,8,2.1,1613,1.10471021342324,0.555989563465118,0.520820136,2,4,2,5,1,3,1,1,6,1,1,2,1,1,5,2,5,5,5,1,1,5,2
HU,ESS1-8e01,1.0,12.12.2018,203812,ESS8e02_1,8,2.1,1618,1.10471021342324,0.652377545833588,0.520820136,88,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,1,2,3,1
HU,ESS1-8e01,1.0,12.12.2018,203813,ESS8e02_1,8,2.1,1624,1.10471021342324,0.652377545833588,0.520820136,88,88,1,5,2,4,1,2,6,2,2,6,1,2,5,2,4,5,6,2,2,6,1
HU,ESS1-8e01,1.0,12.12.2018,203814,ESS8e02_1,8,2.1,1629,0.835821760888923,0.648582875728607,0.520820136,7,1,2,3,3,2,2,2,3,3,2,3,2,2,3,3,3,2,2,3,3,3,2
HU,ESS1-8e01,1.0,12.12.2018,203815,ESS8e02_1,8,2.1,1633,1.10471021342324,0.768461287021637,0.520820136,7,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203816,ESS8e02_1,8,2.1,1634,1.10471021342324,0.768461287021637,0.520820136,4,66,1,2,2,1,1,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203817,ESS8e02_1,8,2.1,1635,1.10471021342324,0.974793434143066,0.520820136,4,66,2,3,2,2,2,2,3,2,2,1,1,2,3,3,2,2,3,2,2,1,1
HU,ESS1-8e01,1.0,12.12.2018,203818,ESS8e02_1,8,2.1,1637,1.10471021342324,0.624024212360382,0.520820136,6,1,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,3,2,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,203819,ESS8e02_1,8,2.1,1638,1.10471021342324,0.555989563465118,0.520820136,6,2,2,1,2,1,2,3,2,2,2,2,3,2,2,2,1,2,2,3,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,203820,ESS8e02_1,8,2.1,1639,1.10471021342324,0.986962378025055,0.520820136,5,66,3,3,3,2,2,3,3,3,3,2,3,3,2,2,3,3,3,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,203821,ESS8e02_1,8,2.1,1640,1.10471021342324,0.986962378025055,0.520820136,7,1,2,1,2,2,2,1,2,2,2,2,3,2,2,1,2,2,1,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203822,ESS8e02_1,8,2.1,1643,1.10471021342324,0.768461287021637,0.520820136,6,66,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,203823,ESS8e02_1,8,2.1,1645,1.10471021342324,0.624024212360382,0.520820136,6,1,2,5,5,1,1,2,6,2,3,1,1,2,2,1,6,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203824,ESS8e02_1,8,2.1,1648,1.10471021342324,0.881878554821014,0.520820136,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203825,ESS8e02_1,8,2.1,1649,1.10471021342324,0.881878554821014,0.520820136,1,4,2,3,1,2,1,1,6,4,3,1,2,1,2,1,2,1,1,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,203826,ESS8e02_1,8,2.1,1650,1.10471021342324,1.79151427745819,0.520820136,8,2,1,5,5,5,1,1,1,5,5,5,1,1,4,1,6,1,5,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203827,ESS8e02_1,8,2.1,1653,1.10471021342324,0.555989563465118,0.520820136,6,66,4,6,3,6,2,2,6,3,1,4,1,2,5,2,6,1,5,2,1,9,2
HU,ESS1-8e01,1.0,12.12.2018,203828,ESS8e02_1,8,2.1,1657,1.10471021342324,0.881878554821014,0.520820136,6,1,5,2,6,4,1,1,2,1,1,1,1,2,2,1,6,6,4,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203829,ESS8e02_1,8,2.1,1658,1.10471021342324,0.624024212360382,0.520820136,10,2,1,1,1,1,1,1,5,5,5,1,1,1,1,1,3,1,4,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203830,ESS8e02_1,8,2.1,1659,1.10471021342324,0.986962378025055,0.520820136,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
HU,ESS1-8e01,1.0,12.12.2018,203831,ESS8e02_1,8,2.1,1661,1.10471021342324,0.881878554821014,0.520820136,6,1,5,3,2,5,1,4,2,2,2,4,3,3,3,1,5,2,2,1,2,2,4
HU,ESS1-8e01,1.0,12.12.2018,203832,ESS8e02_1,8,2.1,1662,1.10471021342324,1.20037508010864,0.520820136,6,66,5,1,1,3,2,3,3,3,3,3,3,2,2,1,4,3,3,2,3,1,2
HU,ESS1-8e01,1.0,12.12.2018,203833,ESS8e02_1,8,2.1,1663,1.10471021342324,0.652377545833588,0.520820136,5,3,3,5,1,3,1,3,3,1,3,1,1,3,4,1,3,3,9,1,1,4,2
HU,ESS1-8e01,1.0,12.12.2018,203834,ESS8e02_1,8,2.1,1667,1.10471021342324,0.624024212360382,0.520820136,4,77,1,2,1,1,1,1,2,1,3,1,1,1,2,1,1,2,2,1,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,203835,ESS8e02_1,8,2.1,1668,1.10471021342324,0.824353396892548,0.520820136,5,77,2,3,2,2,2,2,3,3,2,2,2,3,3,3,3,1,2,1,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,203836,ESS8e02_1,8,2.1,1670,1.10471021342324,1.06839752197266,0.520820136,5,1,2,3,2,1,1,2,5,3,4,2,2,3,1,1,3,6,3,2,2,3,1
HU,ESS1-8e01,1.0,12.12.2018,203837,ESS8e02_1,8,2.1,1672,1.10471021342324,0.974793434143066,0.520820136,8,2,1,2,1,1,1,1,4,2,4,1,2,2,2,2,2,2,2,1,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,203838,ESS8e02_1,8,2.1,1674,1.10471021342324,1.58312523365021,0.520820136,8,77,1,1,1,1,1,2,5,2,5,1,1,1,2,1,2,2,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203839,ESS8e02_1,8,2.1,1677,1.10471021342324,0.652377545833588,0.520820136,5,1,2,4,3,2,1,4,2,2,2,3,2,2,2,2,5,1,3,2,1,4,3
HU,ESS1-8e01,1.0,12.12.2018,203840,ESS8e02_1,8,2.1,1682,1.10471021342324,0.555989563465118,0.520820136,8,1,2,3,2,2,2,2,1,3,3,2,1,1,2,2,2,3,3,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203841,ESS8e02_1,8,2.1,1683,1.10471021342324,0.881878554821014,0.520820136,5,1,3,3,2,3,1,4,2,2,2,3,3,1,4,1,5,3,2,1,1,1,5
HU,ESS1-8e01,1.0,12.12.2018,203842,ESS8e02_1,8,2.1,1684,1.10471021342324,0.624024212360382,0.520820136,2,4,3,5,1,3,2,2,3,2,4,3,4,1,4,1,3,4,4,1,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,203843,ESS8e02_1,8,2.1,1691,0.877708711813982,0.49579656124115,0.520820136,7,1,3,6,2,3,1,3,3,2,3,3,2,2,4,2,5,3,4,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,203844,ESS8e02_1,8,2.1,1692,0.877708711813982,0.441742032766342,0.520820136,8,1,4,3,3,3,1,3,2,2,2,5,3,1,5,1,3,1,3,1,1,1,4
HU,ESS1-8e01,1.0,12.12.2018,203845,ESS8e02_1,8,2.1,1694,0.877708711813982,0.441742032766342,0.520820136,7,1,3,3,1,3,1,2,2,3,2,2,1,1,2,1,5,2,2,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,203846,ESS8e02_1,8,2.1,1699,0.838114210554358,0.44919890165329,0.520820136,5,1,2,2,2,2,2,2,5,2,2,2,2,2,2,2,3,1,2,2,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,203847,ESS8e02_1,8,2.1,1703,0.884452634030258,0.554326891899109,0.520820136,1,4,2,2,3,2,1,2,3,2,3,3,2,3,5,2,4,3,1,1,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,203848,ESS8e02_1,8,2.1,1704,0.884452634030258,0.766163527965546,0.520820136,5,66,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,3,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,203849,ESS8e02_1,8,2.1,1708,0.884452634030258,1.30801689624786,0.520820136,3,1,4,3,2,2,3,2,1,2,3,2,2,1,2,2,3,3,2,1,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,203850,ESS8e02_1,8,2.1,1712,0.884452634030258,1.45871138572693,0.520820136,7,1,1,3,2,1,1,1,4,1,2,1,2,1,1,1,4,4,1,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,203851,ESS8e02_1,8,2.1,1714,0.884452634030258,0.650426626205444,0.520820136,5,4,1,1,1,2,1,2,2,3,2,3,2,1,2,2,1,2,2,1,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,203852,ESS8e02_1,8,2.1,1715,0.884452634030258,0.766163527965546,0.520820136,88,66,3,3,3,2,1,1,2,1,1,3,2,1,2,1,2,1,1,1,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,203853,ESS8e02_1,8,2.1,1718,0.884452634030258,0.554326891899109,0.520820136,7,1,4,4,3,4,1,3,2,1,1,3,1,2,5,1,6,1,1,3,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,203854,ESS8e02_1,8,2.1,1721,0.884452634030258,0.554326891899109,0.520820136,0,4,5,4,3,2,1,3,1,2,1,2,2,3,2,1,5,1,3,3,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,203855,ESS8e02_1,8,2.1,1725,0.884452634030258,1.06520199775696,0.520820136,3,66,1,3,2,1,1,1,1,1,3,3,2,1,2,1,1,2,1,2,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,203856,ESS8e02_1,8,2.1,1726,0.813795675192908,0.983607769012451,0.520820136,5,77,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
